연도,행정동코드,행정동명,업종,예측_총매출,순위
2025,11110515,청운효자동,한식음식점,6181712150.492855,1.0
2025,11110515,청운효자동,커피-음료,4762091615.745093,2.0
2025,11110515,청운효자동,조명용품,4608279302.272229,3.0
2025,11110515,청운효자동,서적,3394096861.878028,4.0
2025,11110515,청운효자동,양식음식점,3045002694.0998383,5.0
2025,11110515,청운효자동,슈퍼마켓,1964775042.851214,6.0
2025,11110515,청운효자동,의료기기,1692900617.752559,7.0
2025,11110515,청운효자동,편의점,1628358874.583239,8.0
2025,11110515,청운효자동,컴퓨터및주변장치판매,1448529214.8489141,9.0
2025,11110515,청운효자동,운동/경기용품,1170038658.3673935,10.0
2025,11110515,청운효자동,호프-간이주점,1114767256.2886631,11.0
2025,11110515,청운효자동,스포츠클럽,1091831108.689191,12.0
2025,11110515,청운효자동,분식전문점,958286042.7144647,13.0
2025,11110515,청운효자동,화장품,932426153.1251395,14.0
2025,11110515,청운효자동,의약품,833853608.2237839,15.0
2025,11110515,청운효자동,청과상,805620634.5846149,16.0
2025,11110515,청운효자동,치과의원,633090439.6762292,17.0
2025,11110515,청운효자동,일반교습학원,605658614.3105634,18.0
2025,11110515,청운효자동,패스트푸드점,558810050.5312209,19.0
2025,11110515,청운효자동,제과점,558656320.2388282,20.0
2025,11110515,청운효자동,가전제품,548183198.5496644,21.0
2025,11110515,청운효자동,일반의원,526550476.9810555,22.0
2025,11110515,청운효자동,한의원,522259432.1992822,23.0
2025,11110515,청운효자동,치킨전문점,481410524.2363922,24.0
2025,11110515,청운효자동,중식음식점,460627071.75010407,25.0
2025,11110515,청운효자동,반찬가게,459269033.9660202,26.0
2025,11110515,청운효자동,일반의류,444290106.20925725,27.0
2025,11110515,청운효자동,피부관리실,423155163.86785954,28.0
2025,11110515,청운효자동,부동산중개업,411920118.6780483,29.0
2025,11110515,청운효자동,육류판매,404652713.9701919,30.0
2025,11110515,청운효자동,일식음식점,399741888.0207654,31.0
2025,11110515,청운효자동,철물점,328356147.84736687,32.0
2025,11110515,청운효자동,자동차수리,305084680.8315672,33.0
2025,11110515,청운효자동,화초,304065476.3386686,34.0
2025,11110515,청운효자동,자전거 및 기타운송장비,301277511.1137589,35.0
2025,11110515,청운효자동,섬유제품,295180393.4513142,36.0
2025,11110515,청운효자동,자동차미용,289430172.3656365,37.0
2025,11110515,청운효자동,전자상거래업,277811682.3174497,38.0
2025,11110515,청운효자동,스포츠 강습,277617111.5509175,39.0
2025,11110515,청운효자동,인테리어,272478283.1721524,40.0
2025,11110515,청운효자동,미용실,270341259.88486123,41.0
2025,11110515,청운효자동,애완동물,238405875.03301534,42.0
2025,11110515,청운효자동,외국어학원,237668882.48732558,43.0
2025,11110515,청운효자동,핸드폰,194704186.0046392,44.0
2025,11110515,청운효자동,여관,190837447.1065494,45.0
2025,11110515,청운효자동,노래방,185492366.6139752,46.0
2025,11110515,청운효자동,안경,174692250.97291327,47.0
2025,11110515,청운효자동,완구,150819710.72709775,48.0
2025,11110515,청운효자동,가구,128582525.20625576,49.0
2025,11110515,청운효자동,PC방,122672555.46054465,50.0
2025,11110515,청운효자동,예술학원,113733904.1926233,51.0
2025,11110515,청운효자동,수산물판매,105489902.37069564,52.0
2025,11110515,청운효자동,문구,99290757.22460641,53.0
2025,11110515,청운효자동,신발,94573389.37449975,54.0
2025,11110515,청운효자동,세탁소,92621999.04441494,55.0
2025,11110515,청운효자동,골프연습장,87995608.54990102,56.0
2025,11110515,청운효자동,네일숍,64968603.80003161,57.0
2025,11110515,청운효자동,미곡판매,63182601.96952338,58.0
2025,11110515,청운효자동,당구장,52618538.81395945,59.0
2025,11110515,청운효자동,가방,50713658.21272171,60.0
2025,11110515,청운효자동,고시원,28186857.207695395,61.0
2025,11110515,청운효자동,가전제품수리,27510806.33136206,62.0
2025,11110515,청운효자동,시계및귀금속,18553145.910267755,63.0
2025,11110530,사직동,한식음식점,36813943020.59618,1.0
2025,11110530,사직동,커피-음료,8036125915.679875,2.0
2025,11110530,사직동,조명용품,5542213808.523246,3.0
2025,11110530,사직동,양식음식점,5054788751.823603,4.0
2025,11110530,사직동,호프-간이주점,4581515940.567689,5.0
2025,11110530,사직동,일식음식점,3448908740.2865953,6.0
2025,11110530,사직동,편의점,2817305405.963872,7.0
2025,11110530,사직동,자동차미용,2625729783.5128293,8.0
2025,11110530,사직동,문구,2610681715.5595903,9.0
2025,11110530,사직동,중식음식점,2376109505.538509,10.0
2025,11110530,사직동,슈퍼마켓,2346465989.5406046,11.0
2025,11110530,사직동,철물점,2220572631.329832,12.0
2025,11110530,사직동,화장품,2216018570.1047354,13.0
2025,11110530,사직동,의료기기,2184012544.3969088,14.0
2025,11110530,사직동,분식전문점,2180656254.4184504,15.0
2025,11110530,사직동,컴퓨터및주변장치판매,1818563935.3212626,16.0
2025,11110530,사직동,일반의원,1815507280.7486696,17.0
2025,11110530,사직동,제과점,1559398883.9166775,18.0
2025,11110530,사직동,스포츠클럽,1516202441.63998,19.0
2025,11110530,사직동,치과의원,1497002721.720157,20.0
2025,11110530,사직동,일반의류,1272505196.0481489,21.0
2025,11110530,사직동,운동/경기용품,1246630903.1057107,22.0
2025,11110530,사직동,청과상,1039867443.6683639,23.0
2025,11110530,사직동,패스트푸드점,960288997.5716723,24.0
2025,11110530,사직동,치킨전문점,816818059.2241483,25.0
2025,11110530,사직동,한의원,791339331.8469489,26.0
2025,11110530,사직동,서적,783846652.3979447,27.0
2025,11110530,사직동,일반교습학원,769760777.0070562,28.0
2025,11110530,사직동,부동산중개업,717872443.8030797,29.0
2025,11110530,사직동,육류판매,665308152.1299043,30.0
2025,11110530,사직동,스포츠 강습,628554692.0679162,31.0
2025,11110530,사직동,반찬가게,600602810.3282139,32.0
2025,11110530,사직동,가전제품,599046343.9283994,33.0
2025,11110530,사직동,의약품,594925238.5343889,34.0
2025,11110530,사직동,피부관리실,523841279.5541063,35.0
2025,11110530,사직동,자동차수리,519811973.85607195,36.0
2025,11110530,사직동,자전거 및 기타운송장비,479591077.9479595,37.0
2025,11110530,사직동,인테리어,403907826.351891,38.0
2025,11110530,사직동,섬유제품,389150219.9391135,39.0
2025,11110530,사직동,미용실,353658199.9229888,40.0
2025,11110530,사직동,화초,348369233.45814705,41.0
2025,11110530,사직동,외국어학원,327623850.5661836,42.0
2025,11110530,사직동,애완동물,283819171.59651333,43.0
2025,11110530,사직동,안경,283400064.28066355,44.0
2025,11110530,사직동,전자상거래업,270964341.39662355,45.0
2025,11110530,사직동,노래방,249999509.0485084,46.0
2025,11110530,사직동,완구,248390139.5226894,47.0
2025,11110530,사직동,미곡판매,226205807.44086546,48.0
2025,11110530,사직동,예술학원,214871009.10944414,49.0
2025,11110530,사직동,핸드폰,208395848.10636157,50.0
2025,11110530,사직동,신발,196016335.03671014,51.0
2025,11110530,사직동,여관,139998191.35534203,52.0
2025,11110530,사직동,골프연습장,137556153.3895057,53.0
2025,11110530,사직동,가구,135322282.68237886,54.0
2025,11110530,사직동,PC방,129412312.93666774,55.0
2025,11110530,사직동,수산물판매,120878414.07562695,56.0
2025,11110530,사직동,고시원,118091648.2055048,57.0
2025,11110530,사직동,가전제품수리,117415597.32917146,58.0
2025,11110530,사직동,네일숍,113014286.20553622,59.0
2025,11110530,사직동,시계및귀금속,110867328.41479957,60.0
2025,11110530,사직동,세탁소,99435090.73835796,61.0
2025,11110530,사직동,당구장,66887651.50846559,62.0
2025,11110530,사직동,가방,55642525.49023511,63.0
2025,11110540,삼청동,한식음식점,9127082556.9173,1.0
2025,11110540,삼청동,일반의류,8446520387.222644,2.0
2025,11110540,삼청동,커피-음료,7048498412.539378,3.0
2025,11110540,삼청동,조명용품,6019046913.359302,4.0
2025,11110540,삼청동,양식음식점,4080119557.547336,5.0
2025,11110540,삼청동,문구,2383238838.5713177,6.0
2025,11110540,삼청동,제과점,2113565287.2197711,7.0
2025,11110540,삼청동,중식음식점,1935309976.4882154,8.0
2025,11110540,삼청동,의료기기,1850921941.3373857,9.0
2025,11110540,삼청동,일반교습학원,1807293869.4200382,10.0
2025,11110540,삼청동,철물점,1778454219.615558,11.0
2025,11110540,삼청동,컴퓨터및주변장치판매,1662828393.5995212,12.0
2025,11110540,삼청동,치과의원,1462229832.3695624,13.0
2025,11110540,삼청동,분식전문점,1310987826.4659116,14.0
2025,11110540,삼청동,운동/경기용품,1251969639.3004735,15.0
2025,11110540,삼청동,편의점,1218641545.7531865,16.0
2025,11110540,삼청동,스포츠클럽,1199953723.3999314,17.0
2025,11110540,삼청동,청과상,1186713953.773956,18.0
2025,11110540,삼청동,자전거 및 기타운송장비,1087221367.8721426,19.0
2025,11110540,삼청동,자동차수리,1033627570.9443096,20.0
2025,11110540,삼청동,호프-간이주점,1020733711.9896022,21.0
2025,11110540,삼청동,치킨전문점,1010263116.6567526,22.0
2025,11110540,삼청동,일반의원,997321439.1712782,23.0
2025,11110540,삼청동,화장품,853495790.9937294,24.0
2025,11110540,삼청동,한의원,751474002.5401294,25.0
2025,11110540,삼청동,슈퍼마켓,704515865.8280994,26.0
2025,11110540,삼청동,육류판매,615555010.1676297,27.0
2025,11110540,삼청동,전자상거래업,588247220.8423649,28.0
2025,11110540,삼청동,패스트푸드점,581407268.0076272,29.0
2025,11110540,삼청동,시계및귀금속,570126838.7875439,30.0
2025,11110540,삼청동,스포츠 강습,566750536.2089354,31.0
2025,11110540,삼청동,가전제품,555981366.3058919,32.0
2025,11110540,삼청동,부동산중개업,551438117.9728359,33.0
2025,11110540,삼청동,인테리어,510454752.99708676,34.0
2025,11110540,삼청동,피부관리실,493708006.6844446,35.0
2025,11110540,삼청동,반찬가게,485912280.73804253,36.0
2025,11110540,삼청동,애완동물,388298167.4354802,37.0
2025,11110540,삼청동,의약품,384094971.92435926,38.0
2025,11110540,삼청동,신발,381957103.0759275,39.0
2025,11110540,삼청동,외국어학원,374118361.2333712,40.0
2025,11110540,삼청동,안경,354829185.5480055,41.0
2025,11110540,삼청동,섬유제품,333832814.9982828,42.0
2025,11110540,삼청동,미용실,333498288.45790684,43.0
2025,11110540,삼청동,자동차미용,295802641.32655215,44.0
2025,11110540,삼청동,완구,294656433.3093771,45.0
2025,11110540,삼청동,예술학원,261137302.89613178,46.0
2025,11110540,삼청동,일식음식점,259247996.22007337,47.0
2025,11110540,삼청동,노래방,234994010.39403006,48.0
2025,11110540,삼청동,핸드폰,227915114.24037808,49.0
2025,11110540,삼청동,서적,225974542.39554158,50.0
2025,11110540,삼청동,미곡판매,221155674.6752416,51.0
2025,11110540,삼청동,여관,182488755.09252974,52.0
2025,11110540,삼청동,수산물판매,157377641.30134624,53.0
2025,11110540,삼청동,가구,139216266.18732053,54.0
2025,11110540,삼청동,PC방,133510506.86827609,55.0
2025,11110540,삼청동,골프연습장,132310420.68826428,56.0
2025,11110540,삼청동,네일숍,107907967.97389482,57.0
2025,11110540,삼청동,세탁소,103331450.46419023,58.0
2025,11110540,삼청동,고시원,99071036.62417053,59.0
2025,11110540,삼청동,가전제품수리,96805744.54784557,60.0
2025,11110540,삼청동,화초,79220917.45547256,61.0
2025,11110540,삼청동,당구장,64329814.65175105,62.0
2025,11110540,삼청동,가방,36047060.51340309,63.0
2025,11110550,부암동,조명용품,4654294689.320521,1.0
2025,11110550,부암동,자동차수리,1661591504.8498075,2.0
2025,11110550,부암동,자전거 및 기타운송장비,1651516796.6027646,3.0
2025,11110550,부암동,한식음식점,1542560287.435529,4.0
2025,11110550,부암동,운동/경기용품,1176619902.0450678,5.0
2025,11110550,부암동,양식음식점,1141095964.8978465,6.0
2025,11110550,부암동,커피-음료,1041734509.8341897,7.0
2025,11110550,부암동,의료기기,974766371.9231457,8.0
2025,11110550,부암동,편의점,841657618.9685296,9.0
2025,11110550,부암동,자동차미용,761468782.9665341,10.0
2025,11110550,부암동,일반의류,620009927.3278055,11.0
2025,11110550,부암동,제과점,587037293.0078175,12.0
2025,11110550,부암동,일반교습학원,577605457.2583227,13.0
2025,11110550,부암동,컴퓨터및주변장치판매,574198034.8244966,14.0
2025,11110550,부암동,전자상거래업,547398673.0236156,15.0
2025,11110550,부암동,일반의원,502109821.3475816,16.0
2025,11110550,부암동,일식음식점,500775844.5585607,17.0
2025,11110550,부암동,인테리어,495210319.78549635,18.0
2025,11110550,부암동,육류판매,429956370.46852297,19.0
2025,11110550,부암동,가전제품,424945779.26058346,20.0
2025,11110550,부암동,의약품,393178659.6160847,21.0
2025,11110550,부암동,중식음식점,340352171.7485257,22.0
2025,11110550,부암동,철물점,320515307.23331165,23.0
2025,11110550,부암동,청과상,304419415.07780725,24.0
2025,11110550,부암동,시계및귀금속,304120555.1768263,25.0
2025,11110550,부암동,패스트푸드점,287971242.88414186,26.0
2025,11110550,부암동,호프-간이주점,285300974.3072616,27.0
2025,11110550,부암동,외국어학원,277668156.7184989,28.0
2025,11110550,부암동,치과의원,274700552.61495835,29.0
2025,11110550,부암동,화장품,264600761.94896168,30.0
2025,11110550,부암동,섬유제품,239527952.61223266,31.0
2025,11110550,부암동,슈퍼마켓,231587686.41275567,32.0
2025,11110550,부암동,안경,214811439.8476971,33.0
2025,11110550,부암동,피부관리실,214482244.17029503,34.0
2025,11110550,부암동,신발,202729553.36381504,35.0
2025,11110550,부암동,애완동물,199678500.33142653,36.0
2025,11110550,부암동,분식전문점,199314007.23050132,37.0
2025,11110550,부암동,치킨전문점,195679561.23786563,38.0
2025,11110550,부암동,스포츠클럽,156679066.355508,39.0
2025,11110550,부암동,완구,153637119.9185069,40.0
2025,11110550,부암동,스포츠 강습,144328205.78537962,41.0
2025,11110550,부암동,부동산중개업,132254927.2668407,42.0
2025,11110550,부암동,한의원,131124527.97518155,43.0
2025,11110550,부암동,핸드폰,126977955.47584394,44.0
2025,11110550,부암동,가구,120120428.86309554,45.0
2025,11110550,부암동,여관,116110281.69797115,46.0
2025,11110550,부암동,PC방,114414669.54405105,47.0
2025,11110550,부암동,예술학원,110305707.90107827,48.0
2025,11110550,부암동,서적,101972170.9934142,49.0
2025,11110550,부암동,반찬가게,97532720.25379176,50.0
2025,11110550,부암동,골프연습장,89107467.28618735,51.0
2025,11110550,부암동,수산물판매,72924000.56132329,52.0
2025,11110550,부암동,미용실,58393474.77378686,53.0
2025,11110550,부암동,고시원,56717231.2000269,54.0
2025,11110550,부암동,노래방,53877454.84684087,55.0
2025,11110550,부암동,세탁소,53569491.42991136,56.0
2025,11110550,부암동,가전제품수리,52365379.04620191,57.0
2025,11110550,부암동,문구,51614286.83740432,58.0
2025,11110550,부암동,네일숍,42239832.75801779,59.0
2025,11110550,부암동,화초,38632509.89693312,60.0
2025,11110550,부암동,가방,35892699.58358087,61.0
2025,11110550,부암동,미곡판매,27241231.676263105,62.0
2025,11110550,부암동,당구장,22916254.230536897,63.0
2025,11110560,평창동,조명용품,4468380311.99392,1.0
2025,11110560,평창동,한식음식점,2728577298.5227656,2.0
2025,11110560,평창동,운동/경기용품,1162022386.5423899,3.0
2025,11110560,평창동,슈퍼마켓,1032236700.8185433,4.0
2025,11110560,평창동,커피-음료,908712467.921923,5.0
2025,11110560,평창동,편의점,818215269.0813125,6.0
2025,11110560,평창동,양식음식점,681823681.1412108,7.0
2025,11110560,평창동,컴퓨터및주변장치판매,536970756.3391294,8.0
2025,11110560,평창동,의료기기,517038498.96768975,9.0
2025,11110560,평창동,인테리어,454069720.26493937,10.0
2025,11110560,평창동,가전제품,426982541.6364543,11.0
2025,11110560,평창동,육류판매,425968568.3422718,12.0
2025,11110560,평창동,일반의원,417626708.1035353,13.0
2025,11110560,평창동,의약품,405150544.62204,14.0
2025,11110560,평창동,제과점,388769751.1500725,15.0
2025,11110560,평창동,시계및귀금속,359341232.3526657,16.0
2025,11110560,평창동,중식음식점,350242661.6301173,17.0
2025,11110560,평창동,섬유제품,346288208.1334564,18.0
2025,11110560,평창동,호프-간이주점,337877475.1704148,19.0
2025,11110560,평창동,분식전문점,317583310.54068494,20.0
2025,11110560,평창동,철물점,317269076.0364359,21.0
2025,11110560,평창동,일반교습학원,305069883.04252654,22.0
2025,11110560,평창동,부동산중개업,303264757.65219843,23.0
2025,11110560,평창동,청과상,300447092.34772503,24.0
2025,11110560,평창동,패스트푸드점,280993450.72155017,25.0
2025,11110560,평창동,자전거 및 기타운송장비,274645694.18020433,26.0
2025,11110560,평창동,스포츠클럽,267789200.81240207,27.0
2025,11110560,평창동,스포츠 강습,255636110.1106297,28.0
2025,11110560,평창동,자동차수리,254700264.1113973,29.0
2025,11110560,평창동,화장품,254371501.76783103,30.0
2025,11110560,평창동,외국어학원,249937487.80795565,31.0
2025,11110560,평창동,반찬가게,243156646.46569568,32.0
2025,11110560,평창동,치과의원,239204487.90694243,33.0
2025,11110560,평창동,서적,212970334.09823123,34.0
2025,11110560,평창동,피부관리실,203552685.95678732,35.0
2025,11110560,평창동,일반의류,197779227.10831583,36.0
2025,11110560,평창동,신발,178804101.7390543,37.0
2025,11110560,평창동,치킨전문점,163921774.16460827,38.0
2025,11110560,평창동,전자상거래업,159558355.4975677,39.0
2025,11110560,평창동,수산물판매,141445949.50444892,40.0
2025,11110560,평창동,한의원,128710640.46737398,41.0
2025,11110560,평창동,핸드폰,126029842.40503636,42.0
2025,11110560,평창동,자동차미용,123701595.06690452,43.0
2025,11110560,평창동,세탁소,123263492.4502402,44.0
2025,11110560,평창동,가구,121534620.32319555,45.0
2025,11110560,평창동,PC방,115828861.00415106,46.0
2025,11110560,평창동,일식음식점,111426272.27544318,47.0
2025,11110560,평창동,미곡판매,110825473.1547009,48.0
2025,11110560,평창동,미용실,97455352.02545695,49.0
2025,11110560,평창동,안경,93094205.88890702,50.0
2025,11110560,평창동,골프연습장,91599686.55340819,51.0
2025,11110560,평창동,완구,89774565.77500142,52.0
2025,11110560,평창동,여관,86295831.13612774,53.0
2025,11110560,평창동,애완동물,75668407.9617971,54.0
2025,11110560,평창동,고시원,59209450.46724774,55.0
2025,11110560,평창동,가전제품수리,54861579.38742273,56.0
2025,11110560,평창동,노래방,53633895.104960255,57.0
2025,11110560,평창동,네일숍,43250740.15073863,58.0
2025,11110560,평창동,문구,42876444.22454187,59.0
2025,11110560,평창동,예술학원,41998631.05047659,60.0
2025,11110560,평창동,가방,37929461.959451675,61.0
2025,11110560,평창동,화초,26177792.120818906,62.0
2025,11110560,평창동,당구장,22730587.349338166,63.0
2025,11110570,무악동,조명용품,4481087370.34661,1.0
2025,11110570,무악동,의약품,4007161690.7367063,2.0
2025,11110570,무악동,가전제품,1594246743.3001337,3.0
2025,11110570,무악동,한식음식점,1388226609.6751077,4.0
2025,11110570,무악동,운동/경기용품,1137355130.2876987,5.0
2025,11110570,무악동,슈퍼마켓,994789917.6383758,6.0
2025,11110570,무악동,편의점,958849976.9241395,7.0
2025,11110570,무악동,커피-음료,813664095.594301,8.0
2025,11110570,무악동,인테리어,791562037.9369433,9.0
2025,11110570,무악동,양식음식점,706672778.8758346,10.0
2025,11110570,무악동,시계및귀금속,654377083.8463408,11.0
2025,11110570,무악동,컴퓨터및주변장치판매,571187190.3148893,12.0
2025,11110570,무악동,육류판매,461129380.0563924,13.0
2025,11110570,무악동,의료기기,442404677.923038,14.0
2025,11110570,무악동,일반의원,436304423.06467086,15.0
2025,11110570,무악동,제과점,388642995.2641839,16.0
2025,11110570,무악동,중식음식점,371215684.8584383,17.0
2025,11110570,무악동,섬유제품,360659997.6436408,18.0
2025,11110570,무악동,청과상,336195446.69476116,19.0
2025,11110570,무악동,철물점,331115779.8503918,20.0
2025,11110570,무악동,피부관리실,302447202.4669351,21.0
2025,11110570,무악동,외국어학원,277744469.2497467,22.0
2025,11110570,무악동,자전거 및 기타운송장비,275998390.64104104,23.0
2025,11110570,무악동,스포츠클럽,274196124.5481413,24.0
2025,11110570,무악동,패스트푸드점,267378396.60874122,25.0
2025,11110570,무악동,스포츠 강습,266994156.56886035,26.0
2025,11110570,무악동,호프-간이주점,259416632.36315694,27.0
2025,11110570,무악동,자동차수리,256699041.69053394,28.0
2025,11110570,무악동,일반교습학원,228795949.5154536,29.0
2025,11110570,무악동,치과의원,225245465.07956725,30.0
2025,11110570,무악동,부동산중개업,216431797.05721343,31.0
2025,11110570,무악동,수산물판매,212975305.62910345,32.0
2025,11110570,무악동,화장품,206391242.4868249,33.0
2025,11110570,무악동,반찬가게,189918968.74876884,34.0
2025,11110570,무악동,일반의류,189563367.6815066,35.0
2025,11110570,무악동,신발,184536015.24863508,36.0
2025,11110570,무악동,분식전문점,178456051.5928776,37.0
2025,11110570,무악동,전자상거래업,176509701.4564578,38.0
2025,11110570,무악동,치킨전문점,162730158.7124568,39.0
2025,11110570,무악동,서적,158722037.12501913,40.0
2025,11110570,무악동,미곡판매,137261293.325579,41.0
2025,11110570,무악동,자동차미용,130153613.82119292,42.0
2025,11110570,무악동,한의원,126383611.6702482,43.0
2025,11110570,무악동,핸드폰,125768334.9439106,44.0
2025,11110570,무악동,일식음식점,121837298.78989822,45.0
2025,11110570,무악동,가구,121630076.20309906,46.0
2025,11110570,무악동,PC방,115897648.35022125,47.0
2025,11110570,무악동,안경,102515223.73626801,48.0
2025,11110570,무악동,완구,100108945.60233264,49.0
2025,11110570,무악동,세탁소,94587186.57851228,50.0
2025,11110570,무악동,골프연습장,92391381.55964504,51.0
2025,11110570,무악동,애완동물,85940152.13756591,52.0
2025,11110570,무악동,여관,83590293.32384886,53.0
2025,11110570,무악동,고시원,63181999.74883338,54.0
2025,11110570,무악동,미용실,63112328.048330724,55.0
2025,11110570,무악동,가전제품수리,59069529.76484171,56.0
2025,11110570,무악동,문구,57045784.16098762,57.0
2025,11110570,무악동,네일숍,42891753.642975464,58.0
2025,11110570,무악동,노래방,42159873.99789219,59.0
2025,11110570,무악동,가방,39422098.04621079,60.0
2025,11110570,무악동,예술학원,30288237.3114745,61.0
2025,11110570,무악동,화초,27369225.236218903,62.0
2025,11110570,무악동,당구장,26613254.58331064,63.0
2025,11110580,교남동,조명용품,4408901857.9811125,1.0
2025,11110580,교남동,운동/경기용품,4203547171.013867,2.0
2025,11110580,교남동,의약품,3947097115.0445285,3.0
2025,11110580,교남동,양식음식점,2722807930.2476244,4.0
2025,11110580,교남동,한식음식점,2138827256.6097765,5.0
2025,11110580,교남동,가전제품,1595116040.4414728,6.0
2025,11110580,교남동,시계및귀금속,999241201.1773485,7.0
2025,11110580,교남동,편의점,917692644.6696476,8.0
2025,11110580,교남동,일반의원,845694626.2270197,9.0
2025,11110580,교남동,커피-음료,822691811.8609827,10.0
2025,11110580,교남동,인테리어,745508225.0251138,11.0
2025,11110580,교남동,컴퓨터및주변장치판매,570014366.8365418,12.0
2025,11110580,교남동,중식음식점,476759216.3723334,13.0
2025,11110580,교남동,철물점,426271287.26432383,14.0
2025,11110580,교남동,청과상,353345167.84660697,15.0
2025,11110580,교남동,슈퍼마켓,343388572.5824558,16.0
2025,11110580,교남동,호프-간이주점,340517592.05680716,17.0
2025,11110580,교남동,섬유제품,325794838.9368265,18.0
2025,11110580,교남동,반찬가게,323081604.89517045,19.0
2025,11110580,교남동,육류판매,313699831.7912834,20.0
2025,11110580,교남동,일식음식점,311153899.43642735,21.0
2025,11110580,교남동,자동차수리,308957322.7508919,22.0
2025,11110580,교남동,자전거 및 기타운송장비,304535260.49605995,23.0
2025,11110580,교남동,일반의류,296946325.6551403,24.0
2025,11110580,교남동,피부관리실,296051010.7484681,25.0
2025,11110580,교남동,제과점,294447976.3055094,26.0
2025,11110580,교남동,외국어학원,286520246.2701737,27.0
2025,11110580,교남동,자동차미용,275379054.8580066,28.0
2025,11110580,교남동,부동산중개업,264537596.92820904,29.0
2025,11110580,교남동,패스트푸드점,260909475.85807675,30.0
2025,11110580,교남동,스포츠클럽,230604538.328104,31.0
2025,11110580,교남동,화장품,213385154.94025576,32.0
2025,11110580,교남동,의료기기,187889259.9160545,33.0
2025,11110580,교남동,분식전문점,186419094.5473685,34.0
2025,11110580,교남동,일반교습학원,184731144.13835078,35.0
2025,11110580,교남동,수산물판매,183643891.50247037,36.0
2025,11110580,교남동,전자상거래업,177749317.64185286,37.0
2025,11110580,교남동,신발,168761414.86593518,38.0
2025,11110580,교남동,미곡판매,162346591.72898212,39.0
2025,11110580,교남동,치과의원,160465488.3182535,40.0
2025,11110580,교남동,한의원,157542627.0679663,41.0
2025,11110580,교남동,스포츠 강습,157006431.64966476,42.0
2025,11110580,교남동,치킨전문점,156074227.75959572,43.0
2025,11110580,교남동,핸드폰,154552741.64824086,44.0
2025,11110580,교남동,가구,122304175.26894133,45.0
2025,11110580,교남동,서적,120974049.01115419,46.0
2025,11110580,교남동,완구,115036530.31413463,47.0
2025,11110580,교남동,PC방,112538130.77263017,48.0
2025,11110580,교남동,여관,109345039.24538417,49.0
2025,11110580,교남동,안경,106874895.94651915,50.0
2025,11110580,교남동,골프연습장,96032103.75046013,51.0
2025,11110580,교남동,애완동물,90882880.78695594,52.0
2025,11110580,교남동,문구,85267089.96178961,53.0
2025,11110580,교남동,고시원,67024321.91964845,54.0
2025,11110580,교남동,가전제품수리,63000120.77682345,55.0
2025,11110580,교남동,세탁소,55174266.62342232,56.0
2025,11110580,교남동,네일숍,50809145.38909311,57.0
2025,11110580,교남동,노래방,50416107.73186936,58.0
2025,11110580,교남동,미용실,48038099.66626808,59.0
2025,11110580,교남동,예술학원,45215822.02327649,60.0
2025,11110580,교남동,가방,42087637.22668603,61.0
2025,11110580,교남동,화초,35858659.0138178,62.0
2025,11110580,교남동,당구장,30431814.154146556,63.0
2025,11110600,가회동,한식음식점,9871502821.40405,1.0
2025,11110600,가회동,조명용품,5272283851.6856575,2.0
2025,11110600,가회동,운동/경기용품,4388657307.715959,3.0
2025,11110600,가회동,의약품,4022432414.7419996,4.0
2025,11110600,가회동,양식음식점,3527523336.9373655,5.0
2025,11110600,가회동,커피-음료,3404779853.3558536,6.0
2025,11110600,가회동,호프-간이주점,2448082369.9731565,7.0
2025,11110600,가회동,화장품,1827880365.6456616,8.0
2025,11110600,가회동,가전제품,1586346767.4675982,9.0
2025,11110600,가회동,컴퓨터및주변장치판매,1331971474.5783746,10.0
2025,11110600,가회동,제과점,1192639366.7159312,11.0
2025,11110600,가회동,시계및귀금속,1092872178.0088384,12.0
2025,11110600,가회동,중식음식점,1071367600.469862,13.0
2025,11110600,가회동,외국어학원,1036267178.6614413,14.0
2025,11110600,가회동,자전거 및 기타운송장비,968784231.859629,15.0
2025,11110600,가회동,일식음식점,948732182.9065177,16.0
2025,11110600,가회동,편의점,935979784.5960848,17.0
2025,11110600,가회동,전자상거래업,927657280.2775506,18.0
2025,11110600,가회동,분식전문점,902291266.5317948,19.0
2025,11110600,가회동,철물점,890939589.8264402,20.0
2025,11110600,가회동,자동차수리,865578331.0169545,21.0
2025,11110600,가회동,자동차미용,852428629.4897219,22.0
2025,11110600,가회동,일반의원,845056504.6864108,23.0
2025,11110600,가회동,반찬가게,747855289.7864071,24.0
2025,11110600,가회동,부동산중개업,745219388.6654531,25.0
2025,11110600,가회동,인테리어,703968477.1876357,26.0
2025,11110600,가회동,여관,686998938.2769665,27.0
2025,11110600,가회동,청과상,559991916.951539,28.0
2025,11110600,가회동,육류판매,559417371.4466872,29.0
2025,11110600,가회동,완구,545556337.8484579,30.0
2025,11110600,가회동,슈퍼마켓,528709292.7383589,31.0
2025,11110600,가회동,피부관리실,466543326.02828526,32.0
2025,11110600,가회동,일반의류,450980538.74335814,33.0
2025,11110600,가회동,섬유제품,409854134.07275003,34.0
2025,11110600,가회동,예술학원,383528118.7953581,35.0
2025,11110600,가회동,스포츠클럽,367512822.0446872,36.0
2025,11110600,가회동,치과의원,338384648.68100584,37.0
2025,11110600,가회동,한의원,322577164.82008916,38.0
2025,11110600,가회동,치킨전문점,319352165.1903436,39.0
