iter	Passed	Remaining
859	128853	320634
860	129010	320502
861	129154	320338
862	129301	320183
863	129445	320017
864	129602	319885
865	129753	319739
866	129887	319549
867	130037	319401
868	130189	319257
869	130340	319109
870	130483	318942
871	130589	318687
872	130792	318666
873	130933	318493
874	131107	318403
875	131312	318386
876	131467	318251
877	131618	318102
878	131774	317967
879	131923	317816
880	132076	317673
881	132251	317583
882	132409	317451
883	132575	317340
884	132710	317155
885	132863	317012
886	133010	316855
887	133155	316693
888	133284	316494
889	133423	316318
890	133568	316158
891	133705	315977
892	133843	315798
893	133977	315611
894	134116	315434
895	134241	315228
896	134389	315074
897	134521	314881
898	134671	314732
899	134811	314560
900	134944	314372
901	135098	314230
902	135237	314056
903	135378	313887
904	135485	313637
905	135629	313474
906	135720	313189
907	135850	312993
908	135983	312806
909	136131	312654
910	136284	312511
911	136436	312367
912	136579	312202
913	136729	312054
914	136878	311903
915	137029	311757
916	137169	311584
917	137311	311419
918	137365	311052
919	137510	310893
920	137651	310724
921	137793	310557
922	137940	310404
923	138075	310222
924	138239	310105
925	138420	310025
926	138556	309845
927	138705	309696
928	138857	309552
929	139007	309403
930	139156	309252
931	139296	309083
932	139437	308914
933	139583	308758
934	139713	308565
935	139851	308389
936	139989	308215
937	140118	308020
938	140261	307858
939	140395	307676
940	140541	307519
941	140681	307349
942	140827	307191
943	140966	307020
944	141115	306870
945	141253	306696
946	141383	306505
947	141530	306350
948	141673	306187
949	141814	306021
950	141961	305867
951	142112	305722
952	142246	305538
953	142382	305361
954	142528	305206
955	142663	305025
956	142811	304874
957	142959	304721
958	143113	304583
959	143265	304438
960	143401	304262
961	143534	304079
962	143657	303873
963	143787	303684
964	143918	303495
965	144056	303324
966	144202	303167
967	144351	303018
968	144491	302851
969	144630	302680
970	144758	302486
971	144883	302288
972	145029	302131
973	145164	301953
974	145294	301765
975	145442	301615
976	145582	301445
977	145685	301201
978	145826	301036
979	145963	300862
980	146108	300706
981	146247	300537
982	146393	300381
983	146543	300235
984	146678	300057
985	146828	299910
986	146973	299754
987	147121	299603
988	147261	299436
989	147419	299307
990	147561	299143
991	147686	298946
992	147837	298802
993	147974	298628
994	148123	298479
995	148265	298317
996	148413	298167
997	148554	298002
998	148699	297846
999	148839	297679
1000	148987	297529
1001	149122	297352
1002	149258	297177
1003	149380	296976
1004	149529	296826
1005	149653	296629
1006	149794	296465
1007	149925	296280
1008	150064	296113
1009	150197	295933
1010	150348	295790
1011	150496	295639
1012	150648	295496
1013	150791	295337
1014	150925	295159
1015	151074	295011
1016	151205	294827
1017	151345	294662
1018	151491	294509
1019	151642	294365
1020	151772	294180
1021	151915	294020
1022	152055	293854
1023	152208	293713
1024	152340	293534
1025	152476	293361
1026	152610	293183
1027	152741	293002
1028	152877	292829
1029	153014	292659
1030	153160	292505
1031	153298	292336
1032	153436	292167
1033	153572	291995
1034	153700	291807
1035	153850	291661
1036	153983	291484
1037	154132	291338
1038	154274	291175
1039	154411	291007
1040	154545	290831
1041	154686	290668
1042	154819	290491
1043	154954	290317
1044	155089	290143
1045	155226	289973
1046	155366	289810
1047	155519	289669
1048	155663	289513
1049	155777	289300
1050	155901	289107
1051	156048	288956
1052	156196	288807
1053	156333	288638
1054	156474	288477
1055	156623	288329
1056	156765	288168
1057	156905	288005
1058	157053	287857
1059	157159	287630
1060	157290	287451
1061	157439	287304
1062	157577	287137
1063	157707	286956
1064	157840	286780
1065	157983	286623
1066	158105	286427
1067	158242	286258
1068	158377	286087
1069	158506	285904
1070	158627	285707
1071	158758	285528
1072	158899	285368
1073	159039	285205
1074	159176	285037
1075	159318	284878
1076	159460	284719
1077	159590	284539
1078	159737	284389
1079	159862	284199
1080	159995	284025
1081	160122	283840
1082	160265	283682
1083	160425	283555
1084	160592	283442
1085	160738	283290
1086	160887	283144
1087	161032	282991
1088	161163	282813
1089	161308	282659
1090	161453	282506
1091	161587	282333
1092	161684	282097
1093	161818	281924
1094	161969	281783
1095	162130	281657
1096	162282	281515
1097	162424	281358
1098	162582	281227
1099	162728	281076
1100	162877	280930
1101	163020	280773
1102	163158	280609
1103	163304	280458
1104	163461	280325
1105	163607	280173
1106	163743	280005
1107	163888	279852
1108	164026	279688
1109	164182	279554
1110	164346	279433
1111	164490	279279
1112	164638	279131
1113	164783	278978
1114	164921	278814
1115	165075	278676
1116	165228	278536
1117	165388	278409
1118	165522	278238
1119	165666	278083
1120	165811	277930
1121	165949	277765
1122	166082	277593
1123	166230	277445
1124	166417	277361
1125	166593	277260
1126	166755	277136
1127	166936	277043
1128	167156	277014
1129	167333	276915
1130	167487	276776
1131	167639	276635
1132	167804	276514
1133	168034	276501
1134	168188	276363
1135	168350	276236
1136	168508	276105
1137	168653	275950
1138	168792	275787
1139	168964	275678
1140	169115	275535
1141	169266	275391
1142	169408	275233
1143	169545	275067
1144	169676	274890
1145	169805	274711
1146	169957	274568
1147	170086	274389
1148	170220	274220
1149	170368	274071
1150	170510	273913
1151	170663	273773
1152	170829	273653
1153	170975	273501
1154	171122	273350
1155	171281	273220
1156	171442	273093
1157	171593	272949
1158	171765	272838
1159	171967	272776
1160	172144	272672
1161	172305	272545
1162	172459	272405
1163	172635	272301
1164	172806	272188
1165	172984	272087
1166	173127	271930
1167	173279	271787
1168	173425	271635
1169	173579	271496
1170	173720	271335
1171	173863	271179
1172	173995	271006
1173	174126	270831
1174	174287	270701
1175	174427	270540
1176	174564	270374
1177	174703	270212
1178	174841	270047
1179	174978	269881
1180	175113	269712
1181	175251	269549
1182	175378	269367
1183	175512	269197
1184	175660	269049
1185	175795	268881
1186	175934	268718
1187	176088	268579
1188	176223	268411
1189	176372	268264
1190	176533	268135
1191	176684	267990
1192	176817	267819
1193	176957	267658
1194	177104	267508
1195	177242	267345
1196	177387	267192
1197	177530	267036
1198	177685	266899
1199	177839	266759
1200	177989	266614
1201	178135	266462
1202	178285	266316
1203	178427	266159
1204	178552	265976
1205	178699	265825
1206	178843	265672
1207	178965	265485
1208	179101	265318
1209	179243	265162
1210	179378	264994
1211	179506	264817
1212	179631	264633
1213	179774	264478
1214	179906	264307
1215	180048	264149
1216	180186	263987
1217	180328	263829
1218	180461	263660
1219	180600	263499
1220	180749	263352
1221	180895	263201
1222	181036	263043
1223	181175	262882
1224	181330	262744
1225	181485	262606
1226	181618	262436
1227	181776	262303
1228	181924	262154
1229	182117	262072
1230	182263	261920
1231	182407	261767
1232	182560	261625
1233	182723	261498
1234	182880	261363
1235	183025	261210
1236	183186	261081
1237	183430	261069
1238	183599	260951
1239	183741	260795
1240	183886	260641
1241	184036	260496
1242	184217	260394
1243	184400	260295
1244	184549	260148
1245	184691	259991
1246	184861	259873
1247	185010	259726
1248	185152	259569
1249	185307	259431
1250	185444	259266
1251	185569	259086
1252	185690	258900
1253	185853	258772
1254	185992	258611
1255	186125	258441
1256	186253	258265
1257	186409	258128
1258	186541	257958
1259	186668	257780
1260	186779	257580
1261	186924	257428
1262	187057	257260
1263	187191	257092
1264	187346	256953
1265	187494	256805
1266	187675	256701
1267	187814	256540
1268	187951	256378
1269	188087	256213
1270	188227	256054
1271	188372	255902
1272	188505	255734
1273	188649	255580
1274	188803	255440
1275	188933	255268
1276	189085	255125
1277	189233	254975
1278	189363	254803
1279	189485	254621
1280	189615	254449
1281	189749	254282
1282	189894	254130
1283	190015	253946
1284	190135	253759
1285	190276	253603
1286	190424	253455
1287	190562	253294
1288	190695	253126
1289	190839	252973
1290	190970	252803
1291	191099	252629
1292	191242	252475
1293	191384	252320
1294	191530	252169
1295	191657	251993
1296	191790	251826
1297	191927	251664
1298	192073	251513
1299	192227	251374
1300	192371	251221
1301	192514	251067
1302	192655	250910
1303	192806	250766
1304	192937	250597
1305	193070	250430
1306	193223	250288
1307	193382	250155
1308	193534	250012
1309	193674	249854
1310	193810	249692
1311	193966	249554
1312	194101	249389
1313	194251	249245
1314	194385	249079
1315	194534	248933
1316	194658	248754
1317	194807	248608
1318	194950	248455
1319	195082	248286
1320	195215	248120
1321	195358	247966
1322	195497	247807
1323	195628	247637
1324	195776	247491
1325	195906	247320
1326	196039	247154
1327	196179	246997
1328	196316	246835
1329	196467	246691
1330	196596	246521
1331	196721	246344
1332	196834	246153
1333	196972	245993
1334	197127	245855
1335	197257	245685
1336	197398	245529
1337	197542	245378
1338	197688	245227
1339	197827	245069
1340	197961	244904
1341	198108	244756
1342	198242	244592
1343	198401	244459
1344	198556	244320
1345	198736	244212
1346	198889	244072
1347	199022	243905
1348	199162	243748
1349	199312	243603
1350	199458	243454
1351	199605	243305
1352	199737	243139
1353	199885	242992
1354	200024	242834
1355	200169	242683
1356	200303	242519
1357	200446	242365
1358	200579	242200
1359	200725	242051
1360	200867	241896
1361	201006	241739
1362	201133	241566
1363	201266	241401
1364	201409	241248
1365	201536	241076
1366	201617	240849
1367	201763	240700
1368	201896	240535
1369	202043	240387
1370	202182	240229
1371	202325	240077
1372	202470	239926
1373	202608	239768
1374	202739	239600
1375	202895	239463
1376	203034	239305
1377	203179	239156
1378	203341	239026
1379	203488	238878
1380	203637	238732
1381	203788	238589
1382	203918	238421
1383	204073	238281
1384	204219	238132
1385	204348	237964
1386	204488	237807
1387	204629	237653
1388	204778	237508
1389	204923	237357
1390	205056	237193
1391	205204	237046
1392	205357	236905
1393	205486	236737
1394	205628	236582
1395	205764	236423
1396	205914	236278
1397	206040	236106
1398	206152	235918
1399	206301	235773
1400	206432	235607
1401	206560	235437
1402	206698	235279
1403	206853	235141
1404	206995	234987
1405	207131	234827
1406	207265	234664
1407	207398	234502
1408	207545	234354
1409	207682	234195
1410	207834	234053
1411	207984	233909
1412	208107	233734
1413	208245	233576
1414	208387	233423
1415	208527	233267
1416	208672	233118
1417	208801	232950
1418	208940	232793
1419	209068	232625
1420	209200	232460
1421	209344	232311
1422	209518	232193
1423	209670	232051
1424	209802	231887
1425	209938	231727
1426	210055	231546
1427	210189	231384
1428	210325	231225
1429	210472	231078
1430	210612	230923
1431	210742	230757
1432	210891	230611
1433	211036	230461
1434	211188	230320
1435	211326	230163
1436	211465	230006
1437	211629	229878
1438	211768	229722
1439	211867	229522
1440	212018	229379
1441	212143	229209
1442	212303	229075
1443	212443	228920
1444	212594	228778
1445	212738	228627
1446	212888	228483
1447	213034	228335
1448	213172	228178
1449	213291	228001
1450	213443	227858
1451	213574	227695
1452	213720	227546
1453	213817	227346
1454	213961	227196
1455	214095	227035
1456	214245	226891
1457	214399	226752
1458	214533	226590
1459	214639	226400
1460	214774	226240
1461	214906	226078
1462	215047	225925
1463	215180	225763
1464	215324	225613
1465	215465	225460
1466	215549	225246
1467	215696	225100
1468	215839	224949
1469	215987	224803
1470	216118	224639
1471	216253	224480
1472	216411	224344
1473	216555	224195
1474	216725	224072
1475	216881	223934
1476	217031	223790
1477	217120	223583
1478	217284	223454
1479	217437	223313
1480	217659	223244
1481	217862	223154
1482	217992	222990
1483	218152	222856
1484	218337	222748
1485	218486	222603
1486	218649	222472
1487	218794	222323
1488	218947	222182
1489	219098	222039
1490	219239	221886
1491	219378	221731
1492	219527	221586
1493	219679	221444
1494	219825	221296
1495	219965	221142
1496	220114	220997
1497	220262	220850
1498	220402	220697
1499	220544	220544
1500	220693	220399
1501	220890	220302
1502	221043	220160
1503	221199	220022
1504	221358	219887
1505	221523	219758
1506	221697	219638
1507	221841	219487
1508	222001	219352
1509	222169	219226
1510	222314	219077
1511	222474	218943
1512	222620	218794
1513	222775	218655
1514	222937	218523
1515	223086	218377
1516	223174	218172
1517	223327	218030
1518	223517	217925
1519	223674	217788
1520	223816	217636
1521	223956	217482
1522	224104	217336
1523	224235	217173
1524	224365	217009
1525	224496	216846
1526	224645	216701
1527	224789	216551
1528	224926	216394
1529	225084	216257
1530	225229	216108
1531	225372	215957
1532	225526	215816
1533	225659	215656
1534	225791	215494
1535	225920	215330
1536	226048	215165
1537	226157	214981
1538	226299	214830
1539	226448	214685
1540	226589	214531
1541	226740	214389
1542	226870	214225
1543	227004	214066
1544	227165	213932
1545	227302	213775
1546	227439	213619
1547	227588	213474
1548	227733	213325
1549	227880	213178
1550	228012	213017
1551	228171	212881
1552	228310	212726
1553	228451	212574
1554	228591	212421
1555	228749	212284
1556	228883	212125
1557	229025	211973
1558	229170	211824
1559	229319	211679
1560	229467	211533
1561	229614	211386
1562	229763	211241
1563	229895	211080
1564	230045	210936
1565	230198	210794
1566	230363	210664
1567	230539	210543
1568	230710	210418
1569	230884	210296
1570	231062	210177
1571	231221	210040
1572	231375	209900
1573	231556	209783
1574	231704	209637
1575	231896	209530
1576	232051	209391
1577	232226	209268
1578	232396	209142
1579	232575	209023
1580	232727	208880
1581	232875	208734
1582	233023	208587
1583	233188	208456
1584	233337	208310
1585	233495	208173
1586	233657	208039
1587	233805	207892
1588	233955	207747
1589	234104	207602
1590	234255	207457
1591	234421	207327
1592	234570	207181
1593	234726	207041
1594	234869	206891
1595	235017	206744
1596	235164	206597
1597	235312	206450
1598	235448	206293
1599	235589	206140
1600	235731	205988
1601	235878	205841
1602	236036	205703
1603	236200	205570
1604	236354	205429
1605	236501	205281
1606	236665	205149
1607	236833	205019
1608	237006	204895
1609	237176	204766
1610	237344	204637
1611	237492	204490
1612	237644	204347
1613	237795	204203
1614	237957	204069
1615	238105	203922
1616	238259	203780
1617	238408	203634
1618	238557	203488
1619	238710	203345
1620	238856	203197
1621	239004	203050
1622	239148	202900
1623	239300	202756
1624	239453	202614
1625	239603	202469
1626	239742	202314
1627	239893	202170
1628	240043	202025
1629	240186	201874
1630	240331	201724
1631	240467	201568
1632	240605	201413
1633	240752	201265
1634	240896	201115
1635	241039	200964
1636	241183	200814
1637	241326	200663
1638	241488	200527
1639	241630	200376
1640	241781	200232
1641	241926	200082
1642	242079	199940
1643	242235	199799
1644	242381	199651
1645	242528	199504
1646	242663	199346
1647	242808	199197
1648	242969	199061
1649	243113	198910
1650	243257	198761
1651	243411	198619
1652	243564	198476
1653	243713	198330
1654	243859	198181
1655	244008	198035
1656	244176	197905
1657	244353	197781
1658	244492	197627
1659	244640	197480
1660	244761	197312
1661	244905	197162
1662	245059	197020
1663	245204	196870
