연도,행정동코드,업종,총매출,매출증감률,순위
2024,11110530,예술학원,237205205.75,-24.72002021895906,32.0
2024,11110530,육류판매,399428583.25,-43.39131446985893,24.0
2024,11110530,의료기기,2765264206.75,74.53565839675969,10.0
2024,11110530,의약품,574788055.75,4.1551093539955,22.0
2024,11110530,일반교습학원,957737674.25,62.59156451077883,18.0
2024,11110530,일반의류,1033615884.0,14.992082123862374,17.0
2024,11110530,일반의원,1857965513.75,-4.170992607223493,14.0
2024,11110530,일식음식점,3098262949.75,-29.18837100804025,6.0
2024,11110530,자동차수리,349837234.25,-4.433663921604127,26.0
2024,11110530,전자상거래업,25273531.5,0.0,43.0
2024,11110530,제과점,1444331356.25,14.063045614250095,16.0
2024,11110530,중식음식점,2946862338.0,2.370607778885624,8.0
2024,11110530,청과상,197118628.75,5.0662394159965025,34.0
2024,11110530,치과의원,2067996480.75,3.937844530942253,13.0
2024,11110530,치킨전문점,353507278.0,-19.771791781381967,25.0
2024,11110530,커피-음료,11697334511.0,-4.894196217000008,2.0
2024,11110530,패스트푸드점,913259227.5,2.423357978437769,19.0
2024,11110530,편의점,4467265655.25,2.8599097282802277,5.0
2024,11110530,피부관리실,146970065.5,-0.3160470621114159,36.0
2024,11110530,한식음식점,39235936207.75,3.2399862536711,1.0
2024,11110530,한의원,825634150.5,12.32380631937451,20.0
2024,11110530,핸드폰,13087060.0,19.478267538066966,44.0
2024,11110530,호프-간이주점,6157612650.25,2.173825042833488,4.0
2024,11110530,화장품,2296806060.75,66.81140465908885,12.0
2024,11110530,화초,275733168.0,-2.3539164282861926,30.0
2024,11110540,가구,166000000.0,100.0,17.0
2024,11110540,가방,19447393.333333332,36.99481622320801,20.0
2024,11110540,반찬가게,635122755.0,256.96879201283207,10.0
2024,11110540,분식전문점,1417909757.0,-10.833063578846948,6.0
2024,11110540,서적,14071716.25,74.07561135054756,21.0
2024,11110540,슈퍼마켓,704598292.75,10.619312099039616,8.0
2024,11110540,시계및귀금속,455120436.0,-29.901259741749563,12.0
2024,11110540,신발,271599637.0,-29.48706044517647,15.0
2024,11110540,양식음식점,3826576151.0,-10.70976988088774,4.0
2024,11110540,의약품,311098764.75,-0.7483152121122567,14.0
2024,11110540,일반의류,7929762597.25,-27.311256706884084,3.0
2024,11110540,일반의원,326244705.75,3.458450130338476,13.0
2024,11110540,일식음식점,375227.6666666667,-96.02413226047213,22.0
2024,11110540,전자상거래업,162951495.75,-40.10981942678142,18.0
2024,11110540,제과점,3469174847.25,190.83411934352236,5.0
2024,11110540,커피-음료,8658589091.75,4.184856944873237,1.0
2024,11110540,패스트푸드점,234040879.0,-12.74336084779461,16.0
2024,11110540,편의점,655524057.0,-19.083483776597355,9.0
2024,11110540,한식음식점,8166780447.75,1.0906677403174527,2.0
2024,11110540,호프-간이주점,1036027284.5,15.088808670337212,7.0
2024,11110540,화장품,579773592.75,-5.8641439230818975,11.0
2024,11110540,화초,66402475.0,-11.699769048649376,19.0
2024,11110550,미용실,55925011.5,4.147802471111654,14.0
2024,11110550,반찬가게,5549829.25,-9.654311703598095,21.0
2024,11110550,분식전문점,69039784.0,-13.248689577869586,13.0
2024,11110550,서적,13688677.75,111.25986899002433,19.0
2024,11110550,세탁소,32533250.25,-22.592161519100667,18.0
2024,11110550,슈퍼마켓,72930530.5,0.02153299960218312,11.0
2024,11110550,스포츠 강습,128895044.5,-7.419808330877692,9.0
2024,11110550,스포츠클럽,48431762.75,-2.526799613589079,16.0
2024,11110550,양식음식점,795279941.25,-10.525779298920021,3.0
2024,11110550,여관,3464767.0,0.0,22.0
2024,11110550,예술학원,84333726.75,-27.90647965310042,10.0
2024,11110550,일반교습학원,531622841.0,4.754193992445681,7.0
2024,11110550,일반의류,601637906.0,64.935709343702,6.0
2024,11110550,자동차수리,2178772426.75,15.90071924445248,1.0
2024,11110550,제과점,303522131.75,-14.679875551723923,8.0
2024,11110550,중식음식점,71628892.25,2.171441301843479,12.0
2024,11110550,커피-음료,754787119.75,-10.782144616333193,4.0
2024,11110550,패스트푸드점,51262859.75,-10.08801017537876,15.0
2024,11110550,편의점,749787858.0,-6.284822613304051,5.0
2024,11110550,한식음식점,1018722896.75,-5.585762547528328,2.0
2024,11110550,호프-간이주점,42133309.0,-35.90275503175771,17.0
2024,11110550,화초,12928669.0,-70.73243073051886,20.0
2024,11110560,당구장,17205752.0,7.093243265659026,24.0
2024,11110560,문구,9497163.25,-29.250405586104815,27.0
2024,11110560,미용실,54129399.0,-61.22586015493471,20.0
2024,11110560,분식전문점,365248615.75,20.995824035671035,7.0
2024,11110560,서적,172551324.0,-20.856742602453245,14.0
2024,11110560,세탁소,95412768.5,9.450814810628641,17.0
2024,11110560,슈퍼마켓,1075249585.25,-19.167641793267233,2.0
2024,11110560,스포츠 강습,307090864.75,9.95534054805882,10.0
2024,11110560,애완동물,646386.25,-15.000065750110132,30.0
2024,11110560,양식음식점,124833789.25,-1.1312141044876427,16.0
2024,11110560,여관,57445753.25,-19.101232534194633,19.0
2024,11110560,예술학원,6000000.0,-42.44235229856226,29.0
2024,11110560,육류판매,484511496.25,83.56607788388622,3.0
2024,11110560,의약품,248576817.25,-2.0940909593835446,12.0
2024,11110560,일반교습학원,449846444.5,88.4103790881657,4.0
2024,11110560,일반의류,61953596.5,-33.74533695042474,18.0
2024,11110560,일반의원,357102364.5,-6.559089005558058,8.0
2024,11110560,일식음식점,42147966.0,245.0623714984866,22.0
2024,11110560,자동차수리,47981701.5,32.3032296553377,21.0
2024,11110560,제과점,375792608.0,-7.746386417874521,6.0
2024,11110560,치과의원,177759062.5,-0.0961440585231287,13.0
2024,11110560,커피-음료,256609466.25,7.673803662788574,11.0
2024,11110560,패스트푸드점,148656025.25,-39.95878696244393,15.0
2024,11110560,편의점,399327973.0,-8.246156965166533,5.0
2024,11110560,피부관리실,41684210.25,16.556290275036673,23.0
2024,11110560,한식음식점,2823179061.25,-6.508371846671085,1.0
2024,11110560,한의원,6870625.75,-87.2931847858827,28.0
2024,11110560,핸드폰,16683923.333333334,-35.53719055098014,25.0
2024,11110560,호프-간이주점,331718702.75,-28.15608863982113,9.0
2024,11110560,화초,15034710.5,114.23522518839187,26.0
2024,11110570,미용실,56262054.75,-6.947577112394374,10.0
2024,11110570,분식전문점,12000000.0,0.0,13.0
2024,11110570,슈퍼마켓,1110753051.0,-11.068030187551772,2.0
2024,11110570,의약품,4311454198.75,12.732954131198612,1.0
2024,11110570,인테리어,634150431.0,0.0,5.0
2024,11110570,일반교습학원,23630552.0,-89.79432009113127,12.0
2024,11110570,제과점,438497631.5,-10.520194084869566,6.0
2024,11110570,치과의원,178044687.75,0.48845180109335884,7.0
2024,11110570,치킨전문점,38611776.5,-48.39014691065901,11.0
2024,11110570,커피-음료,58894400.0,-20.068423049825242,9.0
2024,11110570,편의점,806737182.0,-8.225444872955128,3.0
2024,11110570,한식음식점,709904368.5,11.2366724735566,4.0
2024,11110570,호프-간이주점,62685231.5,-0.16123379586057118,8.0
2024,11110580,미용실,24380818.0,-6.373543510379707,16.0
2024,11110580,분식전문점,19799136.0,-47.83253531524248,17.0
2024,11110580,서적,7399695.5,-75.28446889018683,20.0
2024,11110580,슈퍼마켓,284185386.75,86.75943533673566,6.0
2024,11110580,스포츠 강습,93211921.0,48.93002647903244,11.0
2024,11110580,의료기기,15663869.75,-14.662805159178632,18.0
2024,11110580,의약품,3917957607.0,-3.0604922221157445,1.0
2024,11110580,일반교습학원,114397809.5,-47.74336805162872,10.0
2024,11110580,일반의원,954381804.25,0.14938640317197938,3.0
2024,11110580,일식음식점,276753464.0,-3.905047222222222,7.0
2024,11110580,제과점,145698247.25,-2.963937580438981,9.0
2024,11110580,중식음식점,582199814.0,-24.314407784855582,5.0
2024,11110580,치과의원,11110850.5,-23.632609417639777,19.0
2024,11110580,치킨전문점,66737300.0,5.87269068046016,13.0
2024,11110580,커피-음료,154775365.0,-10.94588387020238,8.0
2024,11110580,패스트푸드점,51582786.5,-20.585840844670987,14.0
2024,11110580,편의점,836345741.0,-10.531500059858807,4.0
2024,11110580,한식음식점,1936411019.0,3.259286495817812,2.0
2024,11110580,한의원,92746932.0,-7.7912198793256335,12.0
2024,11110580,화장품,30000000.0,0.0,15.0
2024,11110600,가방,32781660.25,382.53597124949584,22.0
2024,11110600,노래방,37770730.25,-19.240768751011007,20.0
2024,11110600,문구,98219767.0,-25.8575328506372,17.0
2024,11110600,미용실,65365759.0,-19.159656297538678,19.0
2024,11110600,반찬가게,270941176.5,-79.64401329831063,13.0
2024,11110600,분식전문점,1174930529.75,-1.353029058289525,5.0
2024,11110600,슈퍼마켓,617844708.25,21.63552203809088,9.0
2024,11110600,스포츠 강습,289843445.0,-20.035102252673358,12.0
2024,11110600,시계및귀금속,300000000.0,-9.474019429820542,11.0
2024,11110600,안경,35761094.25,-5.500740968055828,21.0
2024,11110600,양식음식점,4212782161.25,5.606226945978574,3.0
2024,11110600,여관,23175573.0,0.0,23.0
2024,11110600,일반교습학원,124272692.25,-3.766553162006172,16.0
2024,11110600,일반의류,358438115.0,-38.83791328557757,10.0
2024,11110600,일식음식점,1019856205.25,3.38221557914954,7.0
2024,11110600,제과점,1099902753.5,-24.23874050189433,6.0
2024,11110600,치킨전문점,213849513.75,1.0476884179481005,14.0
2024,11110600,커피-음료,4287180867.0,14.093908428306905,2.0
2024,11110600,패스트푸드점,68793301.25,-25.623001198875578,18.0
2024,11110600,편의점,846000137.5,5.537460849654926,8.0
2024,11110600,한식음식점,9950225912.75,0.9877785262560631,1.0
2024,11110600,한의원,196949977.75,14.986557306566253,15.0
2024,11110600,호프-간이주점,1966614738.75,-42.52281220677241,4.0
2024,11110600,화초,10587744.75,-58.06963040763278,24.0
2024,11110615,PC방,33422331.5,-85.71335553504821,55.0
2024,11110615,가방,109975926.5,-50.30727108457263,49.0
2024,11110615,가전제품,2213518562.25,-10.93508454685486,27.0
2024,11110615,가전제품수리,55246758.25,-55.910917542076014,52.0
2024,11110615,골프연습장,806010356.25,29.1092920811144,36.0
2024,11110615,네일숍,102308028.5,-7.938468516564255,50.0
2024,11110615,노래방,1078067731.25,2.275091462120708,34.0
2024,11110615,당구장,1280802903.75,5.676641074043955,32.0
2024,11110615,문구,8495016280.0,-3.831852955049116,12.0
2024,11110615,미곡판매,578445881.0,7.008818736874957,39.0
2024,11110615,미용실,534354889.5,-7.397733941818322,41.0
2024,11110615,반찬가게,2420674078.75,-1.093798639387973,23.0
2024,11110615,분식전문점,5589122558.5,-10.786380738554607,14.0
2024,11110615,서적,675284552.25,20.42646600601154,37.0
2024,11110615,섬유제품,3133582601.0,-17.80172402407034,22.0
2024,11110615,세탁소,42951514.75,31.351789698674864,53.0
2024,11110615,수산물판매,494030492.25,-10.257462578286562,42.0
2024,11110615,슈퍼마켓,11251762357.5,2.4914402304641685,9.0
2024,11110615,스포츠 강습,1148799758.75,-2.0432489668799745,33.0
2024,11110615,스포츠클럽,1593966497.5,26.826758272711103,29.0
2024,11110615,시계및귀금속,195801325853.75,-2.2245983823738187,1.0
2024,11110615,신발,453524899.5,-8.398846443054062,43.0
2024,11110615,안경,363482450.25,-53.52925394624554,44.0
2024,11110615,양식음식점,11137385709.75,-10.335667971682676,10.0
2024,11110615,여관,2368327027.75,-24.054715404403517,25.0
2024,11110615,예술학원,262579618.0,13.890951807550286,46.0
2024,11110615,외국어학원,2258927470.0,8.124525328219665,26.0
2024,11110615,육류판매,3738590105.75,2.4540093099736855,19.0
2024,11110615,의료기기,5063108348.25,-8.304621602622204,15.0
2024,11110615,의약품,35188411074.75,5.948368820435741,4.0
2024,11110615,인테리어,1000449810.25,-5.442321523475118,35.0
2024,11110615,일반교습학원,536404644.75,-6.168106257290172,40.0
2024,11110615,일반의류,4645459265.25,9.75936102262759,17.0
2024,11110615,일반의원,13314583713.0,-9.17928872425338,7.0
2024,11110615,일식음식점,8592426807.0,-11.288967505062764,11.0
2024,11110615,자동차수리,176735362.25,-35.07912402193823,48.0
2024,11110615,전자상거래업,87703839.25,88.75284333514881,51.0
2024,11110615,제과점,3356967959.5,-28.108636884320326,20.0
2024,11110615,조명용품,38897976149.75,2.276587355362666,3.0
2024,11110615,중식음식점,8342260730.0,-0.8842926913506969,13.0
2024,11110615,철물점,232694026.5,-8.127971367882244,47.0
2024,11110615,청과상,3742966713.25,18.157896902426277,18.0
2024,11110615,치과의원,4773206627.5,-15.910474527235266,16.0
2024,11110615,치킨전문점,3271448019.0,-15.575973263181378,21.0
2024,11110615,커피-음료,23438045064.0,3.3246829429700107,6.0
2024,11110615,컴퓨터및주변장치판매,581183602.25,0.006697428593257166,38.0
2024,11110615,패스트푸드점,2213498481.75,-5.133070235270033,28.0
2024,11110615,편의점,11266651168.75,5.87537396969273,8.0
2024,11110615,피부관리실,349892670.25,29.257185672549696,45.0
2024,11110615,한식음식점,109420570242.5,4.655323959907491,2.0
2024,11110615,한의원,2411631920.5,18.128118243964142,24.0
2024,11110615,핸드폰,40713472.5,-82.17845474905315,54.0
2024,11110615,호프-간이주점,33462935076.5,6.229496354008723,5.0
2024,11110615,화장품,1307807460.0,-16.136729081935304,30.0
2024,11110615,화초,1307027160.75,30.026824451486384,31.0
2024,11110630,가방,75155453.75,42.75383021784786,35.0
2024,11110630,노래방,589002856.0,60.33620809951332,21.0
2024,11110630,당구장,174986996.0,16.201935336978664,29.0
2024,11110630,문구,1087868201.75,3.1287543476732163,19.0
2024,11110630,미용실,213715556.25,-0.0007071264909621689,27.0
2024,11110630,분식전문점,1828586730.75,-16.59851112737623,14.0
2024,11110630,서적,1317575224.25,28.379913748126867,17.0
2024,11110630,섬유제품,2938329509.25,-17.74691899369113,9.0
2024,11110630,슈퍼마켓,4713858481.25,-6.107297153797945,5.0
2024,11110630,시계및귀금속,25477447.25,-25.58373966805927,40.0
2024,11110630,신발,1448286543.5,-9.115849190258942,15.0
2024,11110630,안경,59971889.25,-19.18731240078688,36.0
2024,11110630,애완동물,9401728.25,0.09941824714379155,41.0
2024,11110630,양식음식점,252058334.25,2.2919080384271955,25.0
2024,11110630,여관,161892281.75,-36.59444625289547,31.0
2024,11110630,운동/경기용품,9610928214.25,-6.915868112154904,4.0
2024,11110630,육류판매,542664699.0,-35.547528196748715,22.0
2024,11110630,의료기기,4228764787.25,-12.973941880287482,6.0
2024,11110630,의약품,27228958140.5,17.148081508527174,1.0
2024,11110630,인테리어,139039658.25,-20.584175507598605,32.0
2024,11110630,일반의류,10123887661.75,-12.781630730318353,3.0
2024,11110630,일반의원,2737306259.25,-1.979839909649518,11.0
2024,11110630,일식음식점,243325619.25,5.607703574207515,26.0
2024,11110630,전자상거래업,25484204.666666668,282.95397641655194,39.0
2024,11110630,제과점,132533462.25,0.5355572727708231,33.0
2024,11110630,중식음식점,354811018.25,1.817461071397381,24.0
2024,11110630,철물점,79037095.5,-7.552335054720687,34.0
2024,11110630,청과상,357941878.5,44.20209535192654,23.0
2024,11110630,치과의원,2854722656.25,-7.450485866151549,10.0
2024,11110630,치킨전문점,1417850605.25,-13.819617806631046,16.0
2024,11110630,커피-음료,2725403763.25,8.616570684123312,12.0
2024,11110630,컴퓨터및주변장치판매,3030768521.3333335,-7.7644800527245055,8.0
2024,11110630,패스트푸드점,644655351.75,0.8765854872637764,20.0
2024,11110630,편의점,3143315657.0,-1.0147182598637017,7.0
2024,11110630,피부관리실,39257358.0,-3.1636768752303404,38.0
2024,11110630,한식음식점,19434105583.5,-8.752103371761663,2.0
2024,11110630,한의원,1273395360.25,2.5001162160879384,18.0
2024,11110630,핸드폰,51286226.0,-20.824674856800737,37.0
2024,11110630,호프-간이주점,2198022448.25,43.46148886210797,13.0
2024,11110630,화장품,203496519.0,-25.432611387619986,28.0
2024,11110630,화초,171814892.75,4.394805628032204,30.0
2024,11110640,가방,172313353.25,36.262683284559806,20.0
2024,11110640,당구장,20583552.25,-17.859313635667505,27.0
2024,11110640,문구,261431856.0,-27.990376913059567,18.0
2024,11110640,미용실,224711605.75,-29.065814668936813,19.0
2024,11110640,분식전문점,920686314.5,13.059795892457096,11.0
2024,11110640,슈퍼마켓,4899389203.25,5.199116962798632,2.0
2024,11110640,스포츠 강습,21768150.0,50.8249063638623,26.0
2024,11110640,스포츠클럽,153066405.25,-12.728139109128367,21.0
2024,11110640,양식음식점,1600953538.0,-20.55047742191738,7.0
2024,11110640,예술학원,613941237.5,66.5881764080682,15.0
2024,11110640,의료기기,62215535.5,-46.040065957786766,23.0
2024,11110640,의약품,1219101821.25,4.723086391425232,8.0
2024,11110640,일반교습학원,58823027.5,38.32995169048044,24.0
2024,11110640,일반의류,940257191.75,-15.096921693966994,10.0
2024,11110640,일반의원,1012631039.0,1.0091915145320896,9.0
2024,11110640,일식음식점,812517578.5,-4.741942323440632,13.0
2024,11110640,전자상거래업,28926788.5,225.07280112944156,25.0
2024,11110640,제과점,2108462054.5,-0.12568695607949404,6.0
2024,11110640,중식음식점,671291252.0,-2.399553406057225,14.0
2024,11110640,치과의원,331559942.25,1.372338049163998,17.0
2024,11110640,치킨전문점,494895743.0,16.381236798227935,16.0
2024,11110640,커피-음료,4098526011.25,0.5405556202519015,4.0
2024,11110640,패스트푸드점,906105830.75,8.895508111879728,12.0
2024,11110640,편의점,4525567071.5,-3.1057668157272964,3.0
2024,11110640,한식음식점,8018722765.5,0.2634772741075438,1.0
2024,11110640,호프-간이주점,2427609518.75,-11.800394394656234,5.0
2024,11110640,화초,75795950.75,-0.43982825583373814,22.0
2024,11110650,PC방,320932332.0,-14.31925324249416,27.0
2024,11110650,가전제품수리,326457515.0,-34.64719623344899,26.0
2024,11110650,네일숍,9881272.75,37.32395300845948,44.0
2024,11110650,노래방,276892808.5,-2.011412208693998,29.0
2024,11110650,당구장,64261050.75,-61.31392588799211,39.0
2024,11110650,문구,386380200.25,3.8960932074876,23.0
2024,11110650,미용실,713992277.25,-4.856402417500636,18.0
2024,11110650,분식전문점,4920248914.5,-1.3505571742361078,2.0
2024,11110650,서적,139238179.0,10.898361190857852,36.0
2024,11110650,섬유제품,8836016.0,-32.226666185238585,45.0
2024,11110650,세탁소,159175551.0,18.6158003188252,33.0
2024,11110650,슈퍼마켓,2934639177.5,-13.743569534998654,6.0
2024,11110650,스포츠 강습,198458236.5,6.41127146556561,31.0
2024,11110650,스포츠클럽,452283503.25,-13.886711574321945,21.0
2024,11110650,시계및귀금속,202860542.0,168.60309036788263,30.0
2024,11110650,안경,910487442.75,1.924806553053697,14.0
2024,11110650,양식음식점,2789321452.75,5.925032871857804,8.0
2024,11110650,여관,98218776.25,28.732903414864992,37.0
2024,11110650,예술학원,702926568.75,14.44689903737836,19.0
2024,11110650,외국어학원,46769833.75,-1.6480549353818117,41.0
2024,11110650,육류판매,156284804.75,-14.684155926135814,35.0
2024,11110650,의약품,1236963519.75,2.1103515504501544,10.0
2024,11110650,인테리어,62678669.25,20.987852526960616,40.0
2024,11110650,일반교습학원,345498305.0,-17.00926285779967,25.0
2024,11110650,일반의류,1188012578.0,-19.506579922127685,11.0
2024,11110650,일반의원,1169024251.25,6.034543187845401,12.0
2024,11110650,일식음식점,2989195316.75,-20.217347552186283,5.0
2024,11110650,자동차수리,524052826.5,29.153314224032297,20.0
2024,11110650,전자상거래업,157004782.0,37.10482789205006,34.0
2024,11110650,제과점,736334101.75,-10.422180951978447,17.0
2024,11110650,중식음식점,895775813.75,-10.524624266398009,15.0
2024,11110650,철물점,93425636.75,28.472930889824404,38.0
2024,11110650,청과상,28000000.0,-33.33333333333333,43.0
2024,11110650,치과의원,1046577225.0,2.336987115520078,13.0
2024,11110650,치킨전문점,370376035.0,-14.27709262124914,24.0
2024,11110650,커피-음료,4603012697.25,-1.6934243212876807,3.0
2024,11110650,패스트푸드점,878994412.75,-5.19527756157039,16.0
2024,11110650,편의점,2823879589.0,-4.7719899062729105,7.0
2024,11110650,피부관리실,43191496.5,-6.231124789733595,42.0
2024,11110650,한식음식점,14444395128.75,5.028069557524144,1.0
2024,11110650,한의원,400037973.5,-0.9585441898818129,22.0
2024,11110650,핸드폰,290085836.0,-2.3654125702421402,28.0
2024,11110650,호프-간이주점,3903987868.0,-5.735674991300212,4.0
2024,11110650,화장품,1366886707.5,-8.633829165733943,9.0
2024,11110650,화초,194188464.0,-2.1585205785740595,32.0
2024,11110670,PC방,74414562.75,-25.195954465083005,32.0
2024,11110670,가방,21680344.25,-18.476732414313467,39.0
2024,11110670,가전제품,3000000.0,0.0,45.0
2024,11110670,골프연습장,10008071.25,-16.483513205157692,42.0
2024,11110670,네일숍,5675873.75,-37.457271917748315,44.0
2024,11110670,노래방,75813430.25,73.23009159820715,30.0
2024,11110670,당구장,53721341.5,1.2286528197166482,34.0
2024,11110670,문구,28399693592.25,-18.09790397701463,1.0
2024,11110670,미곡판매,15342139.5,-71.01757275087219,40.0
2024,11110670,미용실,271208069.75,7.64591844031913,24.0
2024,11110670,반찬가게,112490325.25,25.24590767082983,29.0
2024,11110670,분식전문점,336677008.0,15.27643590545599,23.0
2024,11110670,서적,222625697.25,-20.030002511768483,26.0
2024,11110670,섬유제품,65639662.0,-25.80645095659081,33.0
2024,11110670,슈퍼마켓,671815320.0,-19.838213052240047,14.0
2024,11110670,시계및귀금속,346893028.25,4.699890704804912,22.0
2024,11110670,신발,13108703808.75,-11.858780321610649,2.0
2024,11110670,안경,196388965.75,44.86730121470385,27.0
2024,11110670,애완동물,685591532.5,-37.206820475703026,13.0
2024,11110670,양식음식점,1843867259.25,27.112763077924168,8.0
2024,11110670,여관,355506878.25,-45.14371356088333,21.0
2024,11110670,예술학원,10981071.25,-4.3798486518982775,41.0
2024,11110670,운동/경기용품,581985323.25,-39.37308124049792,18.0
2024,11110670,육류판매,519554364.0,13.365051235783342,19.0
2024,11110670,의약품,2993185544.25,1.782202363423737,5.0
2024,11110670,인테리어,585096200.0,16.55232503381283,17.0
2024,11110670,일반교습학원,28181875.25,50.96555412778143,38.0
2024,11110670,일반의류,2137586796.25,-7.638141568066191,7.0
2024,11110670,일반의원,3955767039.0,0.237470184822177,4.0
2024,11110670,전자상거래업,7937453.75,36.021046327110454,43.0
2024,11110670,제과점,41608388.5,90.85984681952269,36.0
2024,11110670,중식음식점,1217286121.0,-1.733912491986597,12.0
2024,11110670,철물점,42000000.0,0.0,35.0
2024,11110670,청과상,631043256.0,1.9902918750431167,15.0
2024,11110670,치과의원,1655947295.75,-2.999871001684577,10.0
2024,11110670,치킨전문점,402010457.0,-3.664270443227461,20.0
2024,11110670,커피-음료,600260870.75,21.939382786850953,16.0
2024,11110670,패스트푸드점,265815849.0,-2.119875886786204,25.0
2024,11110670,편의점,1656906619.75,-13.420568092139831,9.0
2024,11110670,피부관리실,2915181.0,5.92244088286959,46.0
2024,11110670,한식음식점,4004502029.5,-8.535928019194584,3.0
2024,11110670,한의원,145425398.75,11.734371228891275,28.0
2024,11110670,핸드폰,2261751875.75,116.89778593412296,6.0
2024,11110670,호프-간이주점,1448929888.0,57.182948649584944,11.0
2024,11110670,화장품,74805326.25,-20.581978361812737,31.0
2024,11110670,화초,40750531.25,27.44427804191628,37.0
2024,11110680,노래방,47220118.0,9.062952829108909,17.0
2024,11110680,당구장,14315497.75,-28.104579816327522,21.0
2024,11110680,미용실,109775031.5,4.596724834752229,14.0
2024,11110680,반찬가게,75000000.0,-42.4848290795784,16.0
2024,11110680,분식전문점,95965222.25,-12.345991068719748,15.0
2024,11110680,슈퍼마켓,3271222566.5,-0.22655811402665146,2.0
2024,11110680,시계및귀금속,46302249.75,245.06169168521842,18.0
2024,11110680,양식음식점,114808541.25,36.490139059551616,12.0
2024,11110680,여관,3803182.75,59.66486473324591,22.0
2024,11110680,육류판매,920880875.25,11.29366926110118,4.0
2024,11110680,의료기기,21174097.75,3.7210552806939323,20.0
2024,11110680,의약품,872375168.5,-4.755755938342976,5.0
2024,11110680,일반의류,195758901.5,-25.588023338073697,10.0
2024,11110680,일반의원,1070853722.0,-5.319841347542255,3.0
2024,11110680,제과점,2374858.0,-41.564536386217284,23.0
2024,11110680,중식음식점,395191488.5,11.298693064339382,7.0
2024,11110680,철물점,2054981.75,-30.11697094676532,24.0
2024,11110680,청과상,111503295.5,-6.519952573398416,13.0
2024,11110680,치킨전문점,282466697.75,-22.073232908635003,8.0
2024,11110680,커피-음료,136230051.75,-6.478491355229394,11.0
2024,11110680,한식음식점,4491228556.5,3.7540592924893956,1.0
2024,11110680,한의원,32456211.5,-22.741399640661538,19.0
2024,11110680,호프-간이주점,498877621.75,-16.33854027811157,6.0
