연도,행정동코드,업종,총매출,매출증감률,순위
2021,11110530,한식음식점,25982359149.75,40.59678921807749,1.0
2021,11110530,한의원,824512722.5,27.194442836047923,20.0
2021,11110530,핸드폰,116644863.75,298.51252025854063,37.0
2021,11110530,호프-간이주점,3645634351.75,100.28895038976442,6.0
2021,11110530,화장품,1005478182.75,-30.723381345917883,17.0
2021,11110530,화초,295264330.75,60.46133056378654,29.0
2021,11110540,반찬가게,342764636.25,-2.532052629335136,10.0
2021,11110540,분식전문점,1329234907.75,60.587548379560495,5.0
2021,11110540,서적,8257642.25,-78.94946968107958,19.0
2021,11110540,슈퍼마켓,223628811.75,64.85419622845644,15.0
2021,11110540,시계및귀금속,1159077680.75,164.99134789218027,6.0
2021,11110540,신발,400055819.25,36.03586744555592,9.0
2021,11110540,양식음식점,3709633572.25,19.062777015422796,4.0
2021,11110540,의약품,216646280.25,4.345326207103497,16.0
2021,11110540,일반의류,10148388800.0,159.89429666091567,1.0
2021,11110540,일식음식점,42009420.0,58.25329795846754,17.0
2021,11110540,전자상거래업,265457887.0,0.0,12.0
2021,11110540,제과점,546715549.75,34.268507993373795,8.0
2021,11110540,커피-음료,7422803507.75,94.19833922840269,2.0
2021,11110540,패스트푸드점,255183278.5,221.5801752540291,13.0
2021,11110540,편의점,1108443932.5,207.14971606337517,7.0
2021,11110540,한식음식점,5200307677.0,35.30007092074487,3.0
2021,11110540,호프-간이주점,308468074.0,381.7290619105785,11.0
2021,11110540,화장품,229318937.5,-92.90350779527499,14.0
2021,11110540,화초,27598521.5,1202.722044288078,18.0
2021,11110550,미곡판매,5979001.25,30.077783408896565,23.0
2021,11110550,미용실,71635609.5,-8.191480568054661,12.0
2021,11110550,반찬가게,7696895.25,-3.120473853940641,22.0
2021,11110550,분식전문점,105599411.75,-33.99263767843962,11.0
2021,11110550,서적,18363979.0,68.97106153333823,21.0
2021,11110550,세탁소,35618997.75,-11.365563702788851,16.0
2021,11110550,슈퍼마켓,125016396.0,0.0,10.0
2021,11110550,스포츠 강습,66008836.25,136.58346539688532,13.0
2021,11110550,양식음식점,688761578.75,170.29722040037655,5.0
2021,11110550,예술학원,127410377.75,31.31535025050202,9.0
2021,11110550,일반교습학원,552583163.5,28.05063473335519,6.0
2021,11110550,일반의류,252839733.0,95.71775577193095,8.0
2021,11110550,일식음식점,29262899.5,0.0,18.0
2021,11110550,자동차수리,1576038810.75,3895.1618938015536,1.0
2021,11110550,제과점,340457020.75,0.7723037345902934,7.0
2021,11110550,중식음식점,57097255.75,-11.466242481202912,14.0
2021,11110550,치킨전문점,33801914.5,-43.808675853840626,17.0
2021,11110550,커피-음료,811338882.0,35.540673221807324,3.0
2021,11110550,패스트푸드점,53108783.5,-63.95243672660571,15.0
2021,11110550,편의점,700819319.25,27.807296516837322,4.0
2021,11110550,한식음식점,876445443.25,25.46927797500085,2.0
2021,11110550,호프-간이주점,28903338.75,-15.70568639601878,19.0
2021,11110550,화초,19471617.5,0.0,20.0
2021,11110560,골프연습장,90775397.0,0.0,18.0
2021,11110560,네일숍,1553163.0,0.0,33.0
2021,11110560,당구장,20458279.25,33.71128521110824,28.0
2021,11110560,문구,15664300.5,-17.15464837122679,29.0
2021,11110560,미용실,122598556.5,-34.17602640051341,17.0
2021,11110560,분식전문점,325818327.25,259.32926291762635,10.0
2021,11110560,서적,89855798.5,132.871792091123,19.0
2021,11110560,세탁소,69364080.5,-8.635693178718789,20.0
2021,11110560,슈퍼마켓,1643360649.0,-1.1812879072880187,2.0
2021,11110560,스포츠 강습,174318622.5,130.94066747619968,14.0
2021,11110560,애완동물,1687259.25,0.0,32.0
2021,11110560,양식음식점,154555282.5,1.8741109297292824,16.0
2021,11110560,육류판매,575248261.0,-10.510489249719361,5.0
2021,11110560,의약품,231417371.25,-27.899244480214687,11.0
2021,11110560,일반교습학원,479072054.25,214.91974506157266,6.0
2021,11110560,일반의류,40760437.5,-62.91225630527111,24.0
2021,11110560,일반의원,1140975884.25,375.63226928595543,3.0
2021,11110560,일식음식점,22388763.5,-20.439960048277737,27.0
2021,11110560,자동차수리,40424223.5,0.0,25.0
2021,11110560,전자상거래업,1000000.0,0.0,34.0
2021,11110560,제과점,421643141.5,-0.06662220975149989,7.0
2021,11110560,중식음식점,326557566.25,-3.1737327225036616,9.0
2021,11110560,청과상,212663687.75,-7.790123693300047,12.0
2021,11110560,치과의원,160986626.25,-6.81744587268894,15.0
2021,11110560,치킨전문점,61633774.0,-16.380696799601008,21.0
2021,11110560,커피-음료,210164492.25,-74.08403580313808,13.0
2021,11110560,편의점,624316587.75,41.91115674984188,4.0
2021,11110560,피부관리실,50281578.5,0.0,22.0
2021,11110560,한식음식점,3327185002.5,15.020968137508634,1.0
2021,11110560,한의원,38534715.0,77.44467418561514,26.0
2021,11110560,핸드폰,49806539.25,0.0,23.0
2021,11110560,호프-간이주점,398044070.75,110.78837053572472,8.0
2021,11110560,화장품,9568713.75,0.0,30.0
2021,11110560,화초,7454545.0,-33.97552512423356,31.0
2021,11110570,미용실,73759200.75,14.868843560998743,13.0
2021,11110570,분식전문점,12000000.0,0.0,14.0
2021,11110570,슈퍼마켓,1251323360.5,2476.79258778126,2.0
2021,11110570,예술학원,10532402.5,70.10882826153588,15.0
2021,11110570,의약품,3666025152.0,249.58836456322157,1.0
2021,11110570,일반교습학원,223459403.75,-20.07452212282711,8.0
2021,11110570,제과점,397161307.25,0.34632899436331255,6.0
2021,11110570,철물점,401296887.25,22.57593079223129,5.0
2021,11110570,청과상,265571635.25,36.45586374993904,7.0
2021,11110570,치과의원,109105079.5,-17.682669430519045,10.0
2021,11110570,치킨전문점,99025225.0,0.0,11.0
2021,11110570,커피-음료,85393044.75,2746.4348250000003,12.0
2021,11110570,패스트푸드점,152916413.0,0.0,9.0
2021,11110570,편의점,771803381.25,-57.959605046872284,3.0
2021,11110570,한식음식점,453514174.75,23.71023648408668,4.0
2021,11110580,미용실,29404129.5,8.41599114446864,17.0
2021,11110580,분식전문점,21239188.0,0.0,18.0
2021,11110580,서적,82105210.25,-0.4001337501288856,12.0
2021,11110580,세탁소,3545703.5,0.0,20.0
2021,11110580,슈퍼마켓,129061600.5,28.564890687652706,8.0
2021,11110580,스포츠 강습,91976749.0,338.33840425265237,11.0
2021,11110580,의료기기,17332502.75,-11.034838792664036,19.0
2021,11110580,의약품,3545161057.75,156.8075725981797,1.0
2021,11110580,일반교습학원,104576337.5,61.0477164574805,9.0
2021,11110580,일반의원,1577181512.75,451.17972461756864,2.0
2021,11110580,일식음식점,328667084.25,0.0,5.0
2021,11110580,제과점,205850391.75,106.52862763257282,6.0
2021,11110580,치과의원,44736422.25,-17.970877176671372,14.0
2021,11110580,치킨전문점,41107648.0,0.0,15.0
2021,11110580,커피-음료,163911472.5,68.74083259783762,7.0
2021,11110580,패스트푸드점,96681326.75,-6.599982580961901,10.0
2021,11110580,편의점,858369172.25,58.02389832879818,4.0
2021,11110580,한식음식점,1493917748.5,46.34443426819249,3.0
2021,11110580,한의원,64247596.75,-17.79678026924052,13.0
2021,11110580,화장품,29759602.5,54.39827132846895,16.0
2021,11110600,가방,49628827.0,246.277772504709,22.0
2021,11110600,노래방,14057485.0,-31.735460654349872,27.0
2021,11110600,당구장,5822501.0,-13.307152519753792,28.0
2021,11110600,문구,134759218.75,5.3532755877523455,16.0
2021,11110600,미용실,77810330.75,18.81587655551688,20.0
2021,11110600,반찬가게,1256808823.75,21.43080422705314,5.0
2021,11110600,분식전문점,510288625.5,23.38234256476979,9.0
2021,11110600,서적,32329799.0,102.81992018299577,26.0
2021,11110600,세탁소,5013062.5,0.0,29.0
2021,11110600,슈퍼마켓,518323812.0,954.5691675282715,8.0
2021,11110600,스포츠 강습,32389297.0,112.85111050527803,25.0
2021,11110600,시계및귀금속,370884774.25,733.9912735499282,11.0
2021,11110600,신발,265096786.0,0.0,13.0
2021,11110600,안경,34614345.0,0.0,24.0
2021,11110600,양식음식점,2660687112.5,152.75744891723716,2.0
2021,11110600,일반교습학원,127880449.25,-0.3272377479019266,17.0
2021,11110600,일반의류,162042296.25,-39.328191471673364,15.0
2021,11110600,일식음식점,491659891.75,224.40505271570896,10.0
2021,11110600,제과점,1036719110.0,-2.4026721010001038,6.0
2021,11110600,치과의원,127438751.0,10.983059918862132,18.0
2021,11110600,치킨전문점,68281656.0,-23.29274919238944,21.0
2021,11110600,커피-음료,2546418948.0,-16.45433968832058,3.0
2021,11110600,패스트푸드점,246515855.5,1191.833838668585,14.0
2021,11110600,편의점,682333830.5,-15.369775299003988,7.0
2021,11110600,한식음식점,6369645501.75,79.10129204155287,1.0
2021,11110600,한의원,367609795.0,0.004830014814228557,12.0
2021,11110600,핸드폰,123100746.33333333,0.0,19.0
2021,11110600,호프-간이주점,1669071271.5,783.0753305771572,4.0
2021,11110600,화초,35600978.75,22.80461524310739,23.0
2021,11110615,PC방,284915063.5,0.0,47.0
2021,11110615,가구,11904988.666666666,0.0,56.0
2021,11110615,가방,391894864.25,810.1938400936269,44.0
2021,11110615,가전제품,2787619728.0,-59.020321351772445,21.0
2021,11110615,가전제품수리,83128099.25,18.349078524650828,53.0
2021,11110615,골프연습장,352855670.75,123.2003801031581,45.0
2021,11110615,네일숍,117353117.0,-41.45968449835342,51.0
2021,11110615,노래방,453453133.0,12.212214491570874,43.0
2021,11110615,당구장,622351539.0,-2.1796941803488603,36.0
2021,11110615,문구,10710327214.5,29.505136563143715,9.0
2021,11110615,미곡판매,501638590.0,138.22914636868936,41.0
2021,11110615,미용실,547958328.5,1.8707652377321768,39.0
2021,11110615,반찬가게,2113086376.75,76.45203378721,25.0
2021,11110615,분식전문점,4373230972.75,49.92676941088172,17.0
2021,11110615,서적,875175463.75,5.8690586899496955,32.0
2021,11110615,섬유제품,3341660682.75,1.668141939840708,19.0
2021,11110615,세탁소,34139633.5,69.84893133576773,55.0
2021,11110615,수산물판매,525198162.5,-1.9978900027111897,40.0
2021,11110615,슈퍼마켓,11177631865.75,174.33581344684396,8.0
2021,11110615,스포츠 강습,566509164.0,163.97380617945484,38.0
2021,11110615,스포츠클럽,743658406.5,335.8790650807755,35.0
2021,11110615,시계및귀금속,198348502914.25,66.95193476185717,1.0
2021,11110615,신발,480665679.25,16.580556721304568,42.0
2021,11110615,안경,802272111.25,-10.307000100806675,34.0
2021,11110615,양식음식점,8289772622.5,34.6688750989301,12.0
2021,11110615,여관,2245384304.0,52.25713565391996,23.0
2021,11110615,예술학원,153948469.0,6.49048512838582,50.0
2021,11110615,외국어학원,2109624335.0,-10.793650917184625,26.0
2021,11110615,육류판매,2851666047.75,29.122811636518342,20.0
2021,11110615,의료기기,6624282736.5,76.83487854569829,13.0
2021,11110615,의약품,18714426764.5,38.66975235851104,4.0
2021,11110615,인테리어,951763919.25,41.896433597788224,31.0
2021,11110615,일반교습학원,595792022.0,14.100681627505923,37.0
2021,11110615,일반의류,4280779952.75,38.1309122612133,18.0
2021,11110615,일반의원,13002985628.25,43.60364001598026,7.0
2021,11110615,일식음식점,8338376678.75,29.109358450349905,11.0
2021,11110615,자동차수리,220862948.75,-3.272171890027932,48.0
2021,11110615,전자상거래업,94060456.5,-98.44054440239346,52.0
2021,11110615,제과점,4772307812.5,3.7525006326386854,16.0
2021,11110615,조명용품,40522629711.0,-15.3776330959462,3.0
2021,11110615,중식음식점,5992690967.25,63.59614097527104,14.0
2021,11110615,철물점,167925379.75,-7.94341610758853,49.0
2021,11110615,청과상,1520209180.5,70.19682550074917,29.0
2021,11110615,치과의원,5484925235.75,11.096069185277798,15.0
2021,11110615,치킨전문점,1845679505.75,7.3178030329140125,28.0
2021,11110615,커피-음료,17594706481.75,52.459818477544694,5.0
2021,11110615,컴퓨터및주변장치판매,865513638.75,-55.23008266843554,33.0
2021,11110615,패스트푸드점,2153920848.0,39.33850287663436,24.0
2021,11110615,편의점,9767499101.75,-14.087921061982033,10.0
2021,11110615,피부관리실,286781603.0,46.26903530800936,46.0
2021,11110615,한식음식점,66930108063.25,21.47176550771378,2.0
2021,11110615,한의원,2026340522.5,35.736322726981925,27.0
2021,11110615,핸드폰,46698176.0,-90.61403150622365,54.0
2021,11110615,호프-간이주점,15397726680.25,88.25249448152309,6.0
2021,11110615,화장품,2369669427.75,-62.431627815094274,22.0
2021,11110615,화초,1389572308.0,120.62172303985533,30.0
2021,11110630,가방,56147557.25,-19.914324924964106,37.0
2021,11110630,가전제품수리,12420865.5,0.0,39.0
2021,11110630,노래방,168446938.5,-30.51416246727594,28.0
2021,11110630,당구장,157940138.25,109.9642698462183,29.0
2021,11110630,문구,1008398539.75,-46.23618810074125,17.0
2021,11110630,미용실,153570185.25,25.94191968664684,30.0
2021,11110630,분식전문점,1363356152.75,107.835335720611,16.0
2021,11110630,서적,1609449913.0,890.9662490989554,14.0
2021,11110630,섬유제품,3709631472.5,46.18425735215788,7.0
2021,11110630,슈퍼마켓,3357838059.0,186.20365239507913,8.0
2021,11110630,시계및귀금속,11141540.75,55.99829741744059,40.0
2021,11110630,신발,1864854364.75,67.99805509633383,13.0
2021,11110630,안경,85001046.75,58.73537263384148,34.0
2021,11110630,양식음식점,122189935.0,-38.64101837775416,32.0
2021,11110630,여관,245026309.5,72.69426995880363,23.0
2021,11110630,운동/경기용품,7265877149.0,20.75831167615843,4.0
2021,11110630,육류판매,807946894.25,129.56083357025693,19.0
2021,11110630,의료기기,4184680581.75,-28.278716560516422,6.0
2021,11110630,의약품,24342136411.0,13.552630301043047,1.0
2021,11110630,인테리어,218885801.0,-31.602809448263365,25.0
2021,11110630,일반의류,10092986195.5,66.81480297736346,3.0
2021,11110630,일반의원,2275774878.25,35.4666546389823,11.0
2021,11110630,일식음식점,207601746.0,12.396779318490864,26.0
2021,11110630,제과점,173446415.0,88.9705018821162,27.0
2021,11110630,중식음식점,229294889.0,35.47385755637349,24.0
2021,11110630,철물점,75481094.25,6.560649087249732,35.0
2021,11110630,청과상,113198701.5,228.9408900097675,33.0
2021,11110630,치과의원,3180304442.5,30.07884333417653,9.0
2021,11110630,치킨전문점,898408690.75,198.00875249276405,18.0
2021,11110630,커피-음료,1897566842.25,26.38158512935158,12.0
2021,11110630,컴퓨터및주변장치판매,6869922105.25,-16.87925737317389,5.0
2021,11110630,패스트푸드점,627739360.25,43.039988585500275,21.0
2021,11110630,편의점,3080599403.5,32.10394055194849,10.0
2021,11110630,피부관리실,15835948.666666666,0.0,38.0
2021,11110630,한식음식점,14353737787.0,13.17513569623042,2.0
2021,11110630,한의원,1477640905.25,22.106122018230913,15.0
2021,11110630,핸드폰,60613558.5,-42.257829846220055,36.0
2021,11110630,호프-간이주점,786627525.0,-42.84055990200227,20.0
2021,11110630,화장품,250330133.5,25.326579342570827,22.0
2021,11110630,화초,142994142.5,46.55724818004314,31.0
2021,11110640,가방,45889842.0,0.0,23.0
2021,11110640,가전제품수리,5686476.0,0.0,29.0
2021,11110640,노래방,7296025.0,100.32798928128119,28.0
2021,11110640,당구장,11634964.0,-29.474715478315733,27.0
2021,11110640,문구,273644926.0,2606.6712077073857,18.0
2021,11110640,미용실,354108600.0,-7.836260661484684,16.0
2021,11110640,분식전문점,710698793.5,26.185821888790002,11.0
2021,11110640,슈퍼마켓,4753807657.0,1130.613783893092,2.0
2021,11110640,시계및귀금속,12272342.0,0.0,26.0
2021,11110640,양식음식점,1438700767.5,-1.2131742368084537,6.0
2021,11110640,예술학원,395237246.5,239.00357210862987,15.0
2021,11110640,의료기기,131012631.25,-35.907020536870704,20.0
2021,11110640,의약품,1064066227.5,2.243828780193069,8.0
2021,11110640,일반교습학원,32993171.75,-4.836413939023297,25.0
2021,11110640,일반의류,590381853.0,112.47298637301988,12.0
2021,11110640,일반의원,810442831.5,-15.638306684671363,10.0
2021,11110640,일식음식점,997407543.0,54.3559197430809,9.0
2021,11110640,자동차수리,36251200.5,119.77958323168232,24.0
2021,11110640,전자상거래업,4239148.0,-16.764647396264152,30.0
2021,11110640,제과점,2209877796.75,10.973081953615605,5.0
2021,11110640,중식음식점,398083789.75,59.722408943756676,14.0
2021,11110640,치과의원,343824715.5,104.34309810162921,17.0
2021,11110640,치킨전문점,201717278.0,22.738253767946237,19.0
2021,11110640,커피-음료,2919987973.5,-19.09554257848147,4.0
2021,11110640,패스트푸드점,519421198.25,7.399038804184784,13.0
2021,11110640,편의점,4136472446.25,3.5165908759772067,3.0
2021,11110640,한식음식점,6211840560.25,10.985963041388375,1.0
2021,11110640,핸드폰,86580326.5,0.0,21.0
2021,11110640,호프-간이주점,1304635475.75,96.62371547993953,7.0
2021,11110640,화초,69140241.25,86.58010102505425,22.0
2021,11110650,PC방,277630341.75,17.83996321706668,26.0
2021,11110650,가전제품수리,235846577.25,29.647741644015824,27.0
2021,11110650,네일숍,14491431.75,-30.46488969417459,45.0
2021,11110650,노래방,121043248.25,12.797260365615557,33.0
2021,11110650,당구장,159621208.0,223.51192090199476,30.0
2021,11110650,문구,290235292.0,13.563960923812537,25.0
2021,11110650,미용실,738018522.25,36.71704243376808,17.0
2021,11110650,반찬가게,32384708.75,-43.42114813508286,43.0
2021,11110650,분식전문점,3567216067.75,10.570980016043691,3.0
2021,11110650,서적,141280316.75,-19.83635830442669,32.0
2021,11110650,섬유제품,13612992.5,-4.266505514375038,47.0
2021,11110650,세탁소,53714617.5,-35.560514686027034,39.0
2021,11110650,슈퍼마켓,4062967571.5,29.875011012573022,2.0
2021,11110650,스포츠 강습,111419712.75,105.63262895132999,34.0
2021,11110650,스포츠클럽,516000851.25,346.7970078036432,20.0
2021,11110650,시계및귀금속,55588890.25,32.759129084398744,38.0
2021,11110650,신발,22171691.5,-96.8437820750243,44.0
2021,11110650,안경,734517688.25,30.994575921223177,18.0
2021,11110650,양식음식점,1331272495.5,-19.033484783240347,9.0
2021,11110650,여관,65657312.75,213.57927253604169,37.0
2021,11110650,예술학원,519312291.5,67.28905247099564,19.0
2021,11110650,외국어학원,37070084.5,23.238007605333557,42.0
2021,11110650,운동/경기용품,14279416.75,779.7377282586781,46.0
2021,11110650,육류판매,181143168.5,1.348536634751444,29.0
2021,11110650,의약품,1109458770.5,5.006283540483738,11.0
2021,11110650,인테리어,72417610.5,1.943937388477983,35.0
2021,11110650,일반교습학원,333079352.25,-22.33740779322755,23.0
2021,11110650,일반의류,1435988337.25,4.2346412205309845,8.0
2021,11110650,일반의원,889205499.75,15.154169347539922,15.0
2021,11110650,일식음식점,3017959048.5,40.689977930906515,4.0
2021,11110650,자동차수리,348429233.25,16.947203799646275,22.0
2021,11110650,제과점,759891011.25,76.7575232095358,16.0
2021,11110650,중식음식점,911483522.25,20.067588835131307,14.0
2021,11110650,철물점,66353730.25,19.957999795359722,36.0
2021,11110650,청과상,42000000.0,0.0,41.0
2021,11110650,치과의원,1058118504.0,15.044435088406061,12.0
2021,11110650,치킨전문점,327930285.0,58.48311047749658,24.0
2021,11110650,커피-음료,2974185292.25,67.18790719716232,5.0
2021,11110650,패스트푸드점,954221586.75,36.23398227212532,13.0
2021,11110650,편의점,1216399647.25,-37.89023721213057,10.0
2021,11110650,피부관리실,45434507.0,-31.83729538134981,40.0
2021,11110650,한식음식점,7793351116.5,5.419007207064553,1.0
2021,11110650,한의원,385918896.75,44.273333801273445,21.0
2021,11110650,핸드폰,146299618.75,48.14922965984572,31.0
2021,11110650,호프-간이주점,2589119200.5,90.89653900393209,6.0
2021,11110650,화장품,1980131446.5,-61.98693308445574,7.0
2021,11110650,화초,184733784.75,11.204940485122892,28.0
2021,11110670,PC방,102685194.0,-31.400225033358737,31.0
2021,11110670,가방,15682142.75,219.2417162190497,40.0
2021,11110670,가전제품,3000000.0,0.0,45.0
2021,11110670,골프연습장,7813318.666666667,0.0,43.0
2021,11110670,네일숍,9871475.0,0.0,42.0
2021,11110670,노래방,29602758.75,160.29891885335118,35.0
2021,11110670,당구장,28516373.5,126.09165035744189,36.0
2021,11110670,문구,34891535313.5,-0.10376871604792118,1.0
2021,11110670,미곡판매,93034177.25,-22.159480532839975,32.0
2021,11110670,미용실,256242723.25,67.9975336081603,25.0
2021,11110670,반찬가게,127016422.0,0.0,28.0
2021,11110670,분식전문점,296352863.0,82.80091505670205,24.0
2021,11110670,서적,561070478.25,4.246213778982436,17.0
2021,11110670,섬유제품,49943221.0,-27.835051740043482,33.0
2021,11110670,슈퍼마켓,1216485293.0,60.50837235316169,9.0
2021,11110670,시계및귀금속,466320596.0,4199.49620529515,19.0
2021,11110670,신발,11303284952.0,1.873797905956295,2.0
2021,11110670,안경,156161244.0,20.630963198664567,27.0
2021,11110670,애완동물,1035133678.5,-23.161748971248645,10.0
2021,11110670,양식음식점,814992529.0,64.59352968461826,12.0
2021,11110670,여관,491013079.5,588.7501160612975,18.0
2021,11110670,예술학원,23069261.5,24.720863932912625,38.0
2021,11110670,운동/경기용품,779775634.75,21.495772694732892,13.0
2021,11110670,육류판매,654808014.25,5.162914514562354,14.0
2021,11110670,의약품,2402622868.75,27.889934187583208,6.0
2021,11110670,인테리어,463591977.0,181.47501611523205,20.0
2021,11110670,일반교습학원,19277111.75,6.630609002614639,39.0
2021,11110670,일반의류,2487167638.5,54.38542754108349,5.0
2021,11110670,일반의원,2845232530.25,24.82321034902976,3.0
2021,11110670,전자상거래업,10908884.5,-57.446383445535595,41.0
2021,11110670,제과점,4058774.75,18.256025976396575,44.0
2021,11110670,중식음식점,815346753.0,53.80879948503624,11.0
2021,11110670,철물점,42000000.0,-24.297341782717304,34.0
2021,11110670,청과상,620723646.5,5.833077394388062,15.0
2021,11110670,치과의원,1902633324.25,42.27632572769961,7.0
2021,11110670,치킨전문점,381203710.0,-10.110805658048804,22.0
2021,11110670,커피-음료,328587452.0,103.63987958672305,23.0
2021,11110670,패스트푸드점,206844590.5,359.65464555555553,26.0
2021,11110670,편의점,1641610532.75,71.29859866441845,8.0
2021,11110670,피부관리실,172652.66666666666,-82.95646966301749,46.0
2021,11110670,한식음식점,2632340251.0,-24.253053572801996,4.0
2021,11110670,한의원,118722480.75,-21.707280605840566,29.0
2021,11110670,핸드폰,591896544.25,39.16452245161091,16.0
2021,11110670,호프-간이주점,455456734.5,74.88448293786966,21.0
2021,11110670,화장품,114853012.25,-69.52931735020317,30.0
2021,11110670,화초,26948628.5,0.0,37.0
2021,11110680,가전제품,6974359.0,0.0,26.0
2021,11110680,노래방,27611548.5,147.17222323153425,22.0
2021,11110680,당구장,11307299.25,42.57322477107339,24.0
2021,11110680,미곡판매,30919646.0,-16.649506318903057,21.0
2021,11110680,미용실,101463282.0,96.27205136497443,15.0
2021,11110680,반찬가게,708336586.0,0.0,4.0
2021,11110680,분식전문점,91751808.75,6.985323214800693,16.0
2021,11110680,수산물판매,375786066.5,0.0,7.0
2021,11110680,슈퍼마켓,3450210521.5,44.865483967865934,1.0
2021,11110680,시계및귀금속,16954445.0,82.82486166307004,23.0
2021,11110680,양식음식점,36585034.75,10.098410084619584,19.0
2021,11110680,여관,1235377.5,0.0,29.0
2021,11110680,육류판매,461041439.0,70.03592967769028,6.0
2021,11110680,의료기기,32160811.5,-10.351070190894788,20.0
2021,11110680,의약품,690518346.75,0.18529736007467726,5.0
