연도,행정동코드,업종,총매출,매출증감률,순위
2022,11110600,한의원,421557655.25,14.675305441738843,11.0
2022,11110600,호프-간이주점,2104180581.0,26.06894726005114,4.0
2022,11110600,화초,29687055.25,-16.61168795815761,23.0
2022,11110615,PC방,304015798.0,6.704010053157473,45.0
2022,11110615,가구,208000000.0,1647.1667199683181,49.0
2022,11110615,가방,125573534.5,-67.95734112506936,52.0
2022,11110615,가전제품,2675928387.5,-4.006692138749278,23.0
2022,11110615,가전제품수리,48740117.0,-41.367458849962816,55.0
2022,11110615,골프연습장,296656041.5,-15.927086882448807,47.0
2022,11110615,네일숍,90282207.75,-23.06790815790602,53.0
2022,11110615,노래방,770807115.25,69.9860601139567,35.0
2022,11110615,당구장,1022037274.75,64.22186026762601,32.0
2022,11110615,문구,28918067989.5,170.00172273308095,4.0
2022,11110615,미곡판매,743493551.5,48.212989654563856,36.0
2022,11110615,미용실,631435625.0,15.234241758586576,38.0
2022,11110615,반찬가게,2172403635.25,2.80713837127813,25.0
2022,11110615,분식전문점,5831132481.0,33.336942808059234,16.0
2022,11110615,서적,524182570.75,-40.105431143607056,44.0
2022,11110615,섬유제품,3462675066.0,3.6213845371760462,19.0
2022,11110615,세탁소,35225197.75,3.179777105691542,56.0
2022,11110615,수산물판매,577115480.75,9.88528177685694,42.0
2022,11110615,슈퍼마켓,11123671664.75,-0.48275163870213367,9.0
2022,11110615,스포츠 강습,1006561677.5,77.67791616871355,33.0
2022,11110615,스포츠클럽,614574712.5,-17.35792843484786,40.0
2022,11110615,시계및귀금속,193353276976.25,-2.5184086920784754,1.0
2022,11110615,신발,534099017.25,11.116528661537467,43.0
2022,11110615,안경,627720749.0,-21.75712701492713,39.0
2022,11110615,양식음식점,9601042073.75,15.817918186211385,11.0
2022,11110615,여관,2977367600.0,32.59946614466047,22.0
2022,11110615,예술학원,166898763.5,8.412096972526568,51.0
2022,11110615,외국어학원,1991423268.75,-5.60294381748303,27.0
2022,11110615,육류판매,3198643531.75,12.16753568580618,20.0
2022,11110615,의료기기,6529474373.75,-1.4312245796454766,14.0
2022,11110615,의약품,20541731938.25,9.764152526521807,7.0
2022,11110615,인테리어,1124049786.0,18.101743853219723,31.0
2022,11110615,일반교습학원,638800722.25,7.21874390087083,37.0
2022,11110615,일반의류,4202175343.0,-1.8362216843102135,18.0
2022,11110615,일반의원,13304350772.75,2.3176611365720556,8.0
2022,11110615,일식음식점,8862625577.75,6.287181776472465,12.0
2022,11110615,자동차수리,300227622.0,35.93390095494684,46.0
2022,11110615,전자상거래업,80880218.25,-14.012517842713212,54.0
2022,11110615,제과점,4930287324.75,3.3103378586814487,17.0
2022,11110615,조명용품,42185950760.0,4.104672033534107,3.0
2022,11110615,중식음식점,7626076580.5,27.25629641468978,13.0
2022,11110615,철물점,204444244.5,21.747078853933633,50.0
2022,11110615,청과상,2184390709.25,43.69014062469675,24.0
2022,11110615,치과의원,6012260219.5,9.61426019652742,15.0
2022,11110615,치킨전문점,3019133369.25,63.578419755122205,21.0
2022,11110615,커피-음료,21297361091.0,21.044139685368187,6.0
2022,11110615,컴퓨터및주변장치판매,805103884.75,-6.979642064017099,34.0
2022,11110615,패스트푸드점,2082108481.75,-3.3340299536392246,26.0
2022,11110615,편의점,10846172759.75,11.043498921916857,10.0
2022,11110615,피부관리실,213115860.0,-25.68705322426139,48.0
2022,11110615,한식음식점,88185964347.25,31.758287710984845,2.0
2022,11110615,한의원,1907615376.0,-5.859091558487055,28.0
2022,11110615,핸드폰,609256149.0,1204.667978894936,41.0
2022,11110615,호프-간이주점,24050850862.75,56.1974138273216,5.0
2022,11110615,화장품,1885091712.5,-20.449169389424345,29.0
2022,11110615,화초,1270145752.25,-8.594482997569926,30.0
2022,11110630,가방,42448176.0,-24.398890924146123,37.0
2022,11110630,노래방,42589086.75,-74.71661573119063,36.0
2022,11110630,당구장,140773388.25,-10.869149660251106,31.0
2022,11110630,문구,1004717460.25,-0.3650421291677599,18.0
2022,11110630,미용실,198142413.75,29.024011677422912,26.0
2022,11110630,분식전문점,1900746720.25,39.41674128334255,12.0
2022,11110630,서적,1073521606.5,-33.298849636211074,17.0
2022,11110630,섬유제품,5305926324.25,43.03108984230778,5.0
2022,11110630,슈퍼마켓,5080934967.25,51.315664364205716,6.0
2022,11110630,시계및귀금속,32226392.0,189.2453810753239,38.0
2022,11110630,신발,1551743340.5,-16.790105981920753,13.0
2022,11110630,안경,77839255.5,-8.425533006745002,33.0
2022,11110630,애완동물,8690130.333333334,0.0,40.0
2022,11110630,양식음식점,152855001.25,25.096229284351452,30.0
2022,11110630,여관,333849717.25,36.25055935064802,22.0
2022,11110630,운동/경기용품,8445759189.25,16.2386731299522,4.0
2022,11110630,육류판매,892807367.5,10.503224141826076,20.0
2022,11110630,의료기기,4874206182.75,16.47737712663474,7.0
2022,11110630,의약품,22895254848.5,-5.943938272592075,1.0
2022,11110630,인테리어,155919049.5,-28.766942036591946,29.0
2022,11110630,일반의류,11168062847.75,10.651720228541752,3.0
2022,11110630,일반의원,2590045220.0,13.809377401672704,10.0
2022,11110630,일식음식점,226308767.0,9.011013327411996,25.0
2022,11110630,제과점,131458845.0,-24.20780504457241,32.0
2022,11110630,중식음식점,262179208.75,14.34149705360419,23.0
2022,11110630,철물점,75548742.25,0.08962244211238365,34.0
2022,11110630,청과상,187064582.0,65.253293121918,27.0
2022,11110630,치과의원,2982190912.5,-6.229388839398824,9.0
2022,11110630,치킨전문점,1436461074.0,59.88949002717558,14.0
2022,11110630,커피-음료,2301833608.75,21.304480954180733,11.0
2022,11110630,컴퓨터및주변장치판매,1147977726.75,-83.28979995460625,16.0
2022,11110630,패스트푸드점,616382046.25,-1.809240382103314,21.0
2022,11110630,편의점,3461101656.0,12.351565480006755,8.0
2022,11110630,피부관리실,16393657.0,3.5217866960333284,39.0
2022,11110630,한식음식점,18844003413.0,31.282901308583032,2.0
2022,11110630,한의원,1369229135.75,-7.336814317661161,15.0
2022,11110630,핸드폰,63842803.5,5.327595145234708,35.0
2022,11110630,호프-간이주점,965552517.75,22.74583421804367,19.0
2022,11110630,화장품,228125826.75,-8.870009550807833,24.0
2022,11110630,화초,159060008.0,11.23533119547187,28.0
2022,11110640,가방,103147556.5,124.77208899520727,22.0
2022,11110640,당구장,16940129.5,45.59675044976503,26.0
2022,11110640,문구,398922062.0,45.78090952799176,15.0
2022,11110640,미용실,355720996.75,0.45533961897564756,16.0
2022,11110640,분식전문점,901617985.0,26.863587394003364,10.0
2022,11110640,슈퍼마켓,4436018235.5,-6.684944878492378,3.0
2022,11110640,스포츠 강습,13091549.75,0.0,27.0
