iter	Passed	Remaining
990	8715	17668
991	8726	17663
992	8735	17656
993	8743	17644
994	8750	17633
995	8759	17623
996	8774	17627
997	8782	17618
998	8791	17609
999	8801	17603
1000	8810	17594
1001	8820	17588
1002	8831	17584
1003	8843	17581
1004	8855	17578
1005	8864	17569
1006	8872	17560
1007	8883	17556
1008	8890	17543
1009	8898	17532
1010	8909	17527
1011	8917	17517
1012	8927	17510
1013	8935	17501
1014	8944	17492
1015	8954	17486
1016	8964	17479
1017	8974	17473
1018	8985	17469
1019	8994	17460
1020	9004	17453
1021	9012	17442
1022	9020	17432
1023	9031	17428
1024	9042	17422
1025	9048	17409
1026	9056	17398
1027	9064	17387
1028	9074	17381
1029	9086	17379
1030	9096	17372
1031	9105	17363
1032	9114	17355
1033	9124	17348
1034	9143	17359
1035	9154	17354
1036	9163	17346
1037	9173	17338
1038	9181	17329
1039	9189	17319
1040	9201	17316
1041	9209	17304
1042	9216	17293
1043	9225	17283
1044	9233	17274
1045	9244	17269
1046	9255	17265
1047	9263	17253
1048	9270	17242
1049	9282	17238
1050	9290	17227
1051	9296	17214
1052	9303	17203
1053	9313	17195
1054	9324	17191
1055	9332	17180
1056	9340	17169
1057	9349	17161
1058	9360	17155
1059	9371	17152
1060	9380	17143
1061	9391	17138
1062	9402	17132
1063	9409	17121
1064	9419	17114
1065	9427	17103
1066	9437	17096
1067	9448	17092
1068	9455	17079
1069	9461	17065
1070	9468	17053
1071	9481	17051
1072	9489	17041
1073	9496	17030
1074	9504	17020
1075	9516	17017
1076	9527	17010
1077	9535	17000
1078	9545	16993
1079	9558	16993
1080	9568	16986
1081	9577	16976
1082	9585	16966
1083	9594	16957
1084	9605	16953
1085	9612	16940
1086	9623	16936
1087	9630	16923
1088	9639	16915
1089	9648	16906
1090	9655	16894
1091	9662	16883
1092	9669	16871
1093	9682	16869
1094	9692	16861
1095	9703	16856
1096	9711	16846
1097	9723	16843
1098	9732	16834
1099	9741	16825
1100	9750	16817
1101	9759	16808
1102	9770	16803
1103	9782	16800
1104	9794	16797
1105	9803	16787
1106	9813	16780
1107	9820	16769
1108	9834	16769
1109	9842	16758
1110	9850	16748
1111	9866	16752
1112	9890	16768
1113	9900	16762
1114	9909	16752
1115	9926	16757
1116	9934	16746
1117	9942	16736
1118	9951	16727
1119	9963	16725
1120	9974	16719
1121	9986	16715
1122	9997	16710
1123	10009	16706
1124	10016	16694
1125	10025	16685
1126	10035	16677
1127	10047	16674
1128	10061	16674
1129	10072	16669
1130	10083	16663
1131	10092	16653
1132	10100	16643
1133	10108	16633
1134	10120	16629
1135	10131	16625
1136	10141	16616
1137	10155	16617
1138	10164	16608
1139	10179	16608
1140	10190	16603
1141	10199	16593
1142	10209	16586
1143	10220	16581
1144	10229	16573
1145	10238	16564
1146	10246	16553
1147	10255	16545
1148	10264	16535
1149	10274	16528
1150	10287	16525
1151	10295	16516
1152	10305	16508
1153	10318	16506
1154	10329	16499
1155	10341	16495
1156	10358	16500
1157	10368	16492
1158	10376	16482
1159	10389	16479
1160	10404	16480
1161	10413	16472
1162	10422	16462
1163	10432	16455
1164	10443	16449
1165	10454	16443
1166	10468	16442
1167	10476	16432
1168	10485	16423
1169	10493	16412
1170	10502	16404
1171	10513	16397
1172	10521	16387
